date,time,road,speed
12,22,3500302300-3500007100,36
12,20,3500007100-3500058900,21
12,21,3500007100-3500058900,24
12,22,3500007100-3500058900,26
12,20,3500058900-3500060860,21
12,21,3500058900-3500060860,24
12,22,3500058900-3500060860,26
12,20,3500060860-3500060800,21
12,21,3500060860-3500060800,24
12,22,3500060860-3500060800,26
12,20,3500060800-3500060850,21
12,21,3500060800-3500060850,24
12,22,3500060800-3500060850,26
12,20,3500060850-3510021200,21
12,21,3500060850-3510021200,24
12,22,3500060850-3510021200,26
12,20,3510021200-3510021250,19
12,21,3510021200-3510021250,26
12,22,3510021200-3510021250,27
12,20,3510021250-3510021500,19
12,21,3510021250-3510021500,26
12,22,3510021250-3510021500,27
12,20,3510021500-3510021800,24
12,21,3510021500-3510021800,29
12,22,3510021500-3510021800,32
12,20,3510021800-3510021500,26
12,21,3510021800-3510021500,29
12,22,3510021800-3510021500,31
12,20,3510021500-3510021250,23
12,21,3510021500-3510021250,29
12,22,3510021500-3510021250,30
12,20,3510021250-3510021200,23
12,21,3510021250-3510021200,29
12,22,3510021250-3510021200,30
12,20,3510021200-3500060850,23
12,21,3510021200-3500060850,28
12,22,3510021200-3500060850,30
12,20,3500060850-3500060800,23
12,21,3500060850-3500060800,28
12,22,3500060850-3500060800,30
12,20,3500060800-3500060860,23
12,21,3500060800-3500060860,28
12,22,3500060800-3500060860,30
12,20,3500060860-3500058900,23
12,21,3500060860-3500058900,28
12,22,3500060860-3500058900,30
12,20,3500058900-3500007100,23
12,21,3500058900-3500007100,28
12,22,3500058900-3500007100,30
12,20,3500007100-3500302300,28
12,21,3500007100-3500302300,28
12,22,3500007100-3500302300,27
12,20,3500302300-3500051802,28
12,21,3500302300-3500051802,28
12,22,3500302300-3500051802,27
13,20,3500051802-3500302300,30
13,21,3500051802-3500302300,34
13,22,3500051802-3500302300,34
13,20,3500302300-3500007100,30
13,21,3500302300-3500007100,34
13,22,3500302300-3500007100,34
13,20,3500007100-3500058900,24
13,21,3500007100-3500058900,24
13,22,3500007100-3500058900,28
13,20,3500058900-3500060860,24
13,21,3500058900-3500060860,24
13,22,3500058900-3500060860,28
13,20,3500060860-3500060800,24
13,21,3500060860-3500060800,24
13,22,3500060860-3500060800,28
13,20,3500060800-3500060850,24
13,21,3500060800-3500060850,24
13,22,3500060800-3500060850,28
13,20,3500060850-3510021200,24
13,21,3500060850-3510021200,24
13,22,3500060850-3510021200,28
13,20,3510021200-3510021250,24
13,21,3510021200-3510021250,25
13,22,3510021200-3510021250,26
13,20,3510021250-3510021500,24
13,21,3510021250-3510021500,25
13,22,3510021250-3510021500,26
13,20,3510021500-3510021800,29
13,21,3510021500-3510021800,25
13,22,3510021500-3510021800,28
13,20,3510021800-3510021500,26
13,21,3510021800-3510021500,28
13,22,3510021800-3510021500,34
13,20,3510021500-3510021250,27
13,21,3510021500-3510021250,30
13,22,3510021500-3510021250,31
13,20,3510021250-3510021200,27
13,21,3510021250-3510021200,30
13,22,3510021250-3510021200,31
13,20,3510021200-3500060850,26
13,21,3510021200-3500060850,29
13,22,3510021200-3500060850,31
13,20,3500060850-3500060800,26
13,21,3500060850-3500060800,29
13,22,3500060850-3500060800,31
13,20,3500060800-3500060860,26
13,21,3500060800-3500060860,29
13,22,3500060800-3500060860,31
13,20,3500060860-3500058900,26
13,21,3500060860-3500058900,29
13,22,3500060860-3500058900,31
13,20,3500058900-3500007100,26
13,21,3500058900-3500007100,29
13,22,3500058900-3500007100,31
13,20,3500007100-3500302300,32
13,21,3500007100-3500302300,31
13,22,3500007100-3500302300,27
13,20,3500302300-3500051802,32
13,21,3500302300-3500051802,31
13,22,3500302300-3500051802,27
14,20,3500051802-3500302300,30
14,21,3500051802-3500302300,32
14,22,3500051802-3500302300,28
14,20,3500302300-3500007100,30
14,21,3500302300-3500007100,32
14,22,3500302300-3500007100,28
14,20,3500007100-3500058900,20
14,21,3500007100-3500058900,21
14,22,3500007100-3500058900,22
14,20,3500058900-3500060860,20
14,21,3500058900-3500060860,21
14,22,3500058900-3500060860,22
14,20,3500060860-3500060800,20
14,21,3500060860-3500060800,21
14,22,3500060860-3500060800,22
14,20,3500060800-3500060850,20
14,21,3500060800-3500060850,21
14,22,3500060800-3500060850,22
14,20,3500060850-3510021200,20
14,21,3500060850-3510021200,21
14,22,3500060850-3510021200,22
14,20,3510021200-3510021250,27
14,21,3510021200-3510021250,28
14,22,3510021200-3510021250,27
14,20,3510021250-3510021500,27
14,21,3510021250-3510021500,28
14,22,3510021250-3510021500,27
14,20,3510021500-3510021800,30
14,21,3510021500-3510021800,30
14,22,3510021500-3510021800,34
14,20,3510021800-3510021500,27
14,21,3510021800-3510021500,28
14,22,3510021800-3510021500,32
14,20,3510021500-3510021250,34
14,21,3510021500-3510021250,34
14,22,3510021500-3510021250,40
14,20,3510021250-3510021200,34
14,21,3510021250-3510021200,34
14,22,3510021250-3510021200,40
14,20,3510021200-3500060850,28
14,21,3510021200-3500060850,29
14,22,3510021200-3500060850,29
14,20,3500060850-3500060800,28
14,21,3500060850-3500060800,29
14,22,3500060850-3500060800,29
14,20,3500060800-3500060860,28
14,21,3500060800-3500060860,29
14,22,3500060800-3500060860,29
14,20,3500060860-3500058900,28
14,21,3500060860-3500058900,29
14,22,3500060860-3500058900,29
14,20,3500058900-3500007100,28
14,21,3500058900-3500007100,29
14,22,3500058900-3500007100,29
14,20,3500007100-3500302300,18
14,21,3500007100-3500302300,18
14,22,3500007100-3500302300,18
14,20,3500302300-3500051802,18
14,21,3500302300-3500051802,18
14,22,3500302300-3500051802,18
15,20,3500051802-3500302300,34
15,21,3500051802-3500302300,32
15,22,3500051802-3500302300,33
15,20,3500302300-3500007100,34
15,21,3500302300-3500007100,32
15,22,3500302300-3500007100,33
15,20,3500007100-3500058900,19
15,21,3500007100-3500058900,19
15,22,3500007100-3500058900,21
15,20,3500058900-3500060860,19
15,21,3500058900-3500060860,19
15,22,3500058900-3500060860,21
15,20,3500060860-3500060800,19
15,21,3500060860-3500060800,19
15,22,3500060860-3500060800,21
15,20,3500060800-3500060850,19
15,21,3500060800-3500060850,19
15,22,3500060800-3500060850,21
15,20,3500060850-3510021200,19
15,21,3500060850-3510021200,19
15,22,3500060850-3510021200,21
15,20,3510021200-3510021250,22
15,21,3510021200-3510021250,30
15,22,3510021200-3510021250,29
15,20,3510021250-3510021500,22
15,21,3510021250-3510021500,30
15,22,3510021250-3510021500,29
15,20,3510021500-3510021800,24
15,21,3510021500-3510021800,26
15,22,3510021500-3510021800,31
15,20,3510021800-3510021500,29
15,21,3510021800-3510021500,30
15,22,3510021800-3510021500,31
15,20,3510021500-3510021250,26
15,21,3510021500-3510021250,28
15,22,3510021500-3510021250,32
15,20,3510021250-3510021200,26
15,21,3510021250-3510021200,28
15,22,3510021250-3510021200,32
15,20,3510021200-3500060850,21
15,21,3510021200-3500060850,27
15,22,3510021200-3500060850,31
15,20,3500060850-3500060800,21
15,21,3500060850-3500060800,27
15,22,3500060850-3500060800,31
15,20,3500060800-3500060860,21
15,21,3500060800-3500060860,27
15,22,3500060800-3500060860,31
15,20,3500060860-3500058900,21
15,21,3500060860-3500058900,27
15,22,3500060860-3500058900,31
15,20,3500058900-3500007100,21
15,21,3500058900-3500007100,27
15,22,3500058900-3500007100,31
15,20,3500007100-3500302300,28
15,21,3500007100-3500302300,28
15,22,3500007100-3500302300,27
15,20,3500302300-3500051802,28
15,21,3500302300-3500051802,28
15,22,3500302300-3500051802,27
16,20,3500051802-3500302300,28
16,21,3500051802-3500302300,28
16,22,3500051802-3500302300,27
16,20,3500302300-3500007100,28
16,21,3500302300-3500007100,28
16,22,3500302300-3500007100,27
16,20,3500007100-3500058900,21
16,21,3500007100-3500058900,22
16,22,3500007100-3500058900,23
16,20,3500058900-3500060860,21
16,21,3500058900-3500060860,22
16,22,3500058900-3500060860,23
16,20,3500060860-3500060800,21
16,21,3500060860-3500060800,22
16,22,3500060860-3500060800,23
16,20,3500060800-3500060850,21
16,21,3500060800-3500060850,22
16,22,3500060800-3500060850,23
16,20,3500060850-3510021200,21
16,21,3500060850-3510021200,22
16,22,3500060850-3510021200,23
16,20,3510021200-3510021250,20
16,21,3510021200-3510021250,22
16,22,3510021200-3510021250,24
16,20,3510021250-3510021500,20
16,21,3510021250-3510021500,22
16,22,3510021250-3510021500,24
16,20,3510021500-3510021800,25
16,21,3510021500-3510021800,23
16,22,3510021500-3510021800,26
16,20,3510021800-3510021500,24
16,21,3510021800-3510021500,31
16,22,3510021800-3510021500,28
16,20,3510021500-3510021250,26
16,21,3510021500-3510021250,31
16,22,3510021500-3510021250,28
16,20,3510021250-3510021200,26
16,21,3510021250-3510021200,31
16,22,3510021250-3510021200,28
16,20,3510021200-3500060850,23
16,21,3510021200-3500060850,27
16,22,3510021200-3500060850,34
16,20,3500060850-3500060800,23
16,21,3500060850-3500060800,27
16,22,3500060850-3500060800,34
16,20,3500060800-3500060860,23
16,21,3500060800-3500060860,27
16,22,3500060800-3500060860,34
16,20,3500060860-3500058900,23
16,21,3500060860-3500058900,27
16,22,3500060860-3500058900,34
16,20,3500058900-3500007100,23
16,21,3500058900-3500007100,27
16,22,3500058900-3500007100,34
16,20,3500007100-3500302300,30
16,21,3500007100-3500302300,28
16,22,3500007100-3500302300,28
16,20,3500302300-3500051802,30
16,21,3500302300-3500051802,28
16,22,3500302300-3500051802,28
17,20,3500051802-3500302300,29
17,21,3500051802-3500302300,31
17,22,3500051802-3500302300,30
17,20,3500302300-3500007100,29
17,21,3500302300-3500007100,31
17,22,3500302300-3500007100,30
17,20,3500007100-3500058900,21
17,21,3500007100-3500058900,21
17,22,3500007100-3500058900,24
17,20,3500058900-3500060860,21
17,21,3500058900-3500060860,21
17,22,3500058900-3500060860,24
17,20,3500060860-3500060800,21
17,21,3500060860-3500060800,21
17,22,3500060860-3500060800,24
17,20,3500060800-3500060850,21
17,21,3500060800-3500060850,21
17,22,3500060800-3500060850,24
17,20,3500060850-3510021200,21
17,21,3500060850-3510021200,21
17,22,3500060850-3510021200,24
17,20,3510021200-3510021250,22
17,21,3510021200-3510021250,21
17,22,3510021200-3510021250,23
17,20,3510021250-3510021500,22
17,21,3510021250-3510021500,21
17,22,3510021250-3510021500,23
17,20,3510021500-3510021800,27
17,21,3510021500-3510021800,30
17,22,3510021500-3510021800,30
17,20,3510021800-3510021500,26
17,21,3510021800-3510021500,26
17,22,3510021800-3510021500,32
17,20,3510021500-3510021250,21
17,21,3510021500-3510021250,29
17,22,3510021500-3510021250,41
17,20,3510021250-3510021200,21
17,21,3510021250-3510021200,29
17,22,3510021250-3510021200,41
17,20,3510021200-3500060850,22
17,21,3510021200-3500060850,26
17,22,3510021200-3500060850,29
17,20,3500060850-3500060800,22
17,21,3500060850-3500060800,26
17,22,3500060850-3500060800,29
17,20,3500060800-3500060860,22
17,21,3500060800-3500060860,26
17,22,3500060800-3500060860,29
17,20,3500060860-3500058900,22
17,21,3500060860-3500058900,26
17,22,3500060860-3500058900,29
17,20,3500058900-3500007100,22
17,21,3500058900-3500007100,26
17,22,3500058900-3500007100,29
17,20,3500007100-3500302300,28
17,21,3500007100-3500302300,30
17,22,3500007100-3500302300,29
17,20,3500302300-3500051802,28
17,21,3500302300-3500051802,30
17,22,3500302300-3500051802,29
18,20,3500051802-3500302300,33
18,21,3500051802-3500302300,33
18,22,3500051802-3500302300,34
18,20,3500302300-3500007100,33
18,21,3500302300-3500007100,33
18,22,3500302300-3500007100,34
18,20,3500007100-3500058900,23
18,21,3500007100-3500058900,26
18,22,3500007100-3500058900,28
18,20,3500058900-3500060860,23
18,21,3500058900-3500060860,26
18,22,3500058900-3500060860,28
18,20,3500060860-3500060800,23
18,21,3500060860-3500060800,26
18,22,3500060860-3500060800,28
18,20,3500060800-3500060850,23
18,21,3500060800-3500060850,26
18,22,3500060800-3500060850,28
18,20,3500060850-3510021200,23
18,21,3500060850-3510021200,26
18,22,3500060850-3510021200,28
18,20,3510021200-3510021250,22
18,21,3510021200-3510021250,22
18,22,3510021200-3510021250,28
18,20,3510021250-3510021500,22
18,21,3510021250-3510021500,22
18,22,3510021250-3510021500,28
18,20,3510021500-3510021800,26
18,21,3510021500-3510021800,27
18,22,3510021500-3510021800,30
18,20,3510021800-3510021500,25
18,21,3510021800-3510021500,29
18,22,3510021800-3510021500,28
18,20,3510021500-3510021250,30
18,21,3510021500-3510021250,34
18,22,3510021500-3510021250,35
18,20,3510021250-3510021200,30
18,21,3510021250-3510021200,34
18,22,3510021250-3510021200,35
18,20,3510021200-3500060850,23
18,21,3510021200-3500060850,25
18,22,3510021200-3500060850,28
18,20,3500060850-3500060800,23
18,21,3500060850-3500060800,25
18,22,3500060850-3500060800,28
18,20,3500060800-3500060860,23
18,21,3500060800-3500060860,25
18,22,3500060800-3500060860,28
18,20,3500060860-3500058900,23
18,21,3500060860-3500058900,25
18,22,3500060860-3500058900,28
18,20,3500058900-3500007100,23
18,21,3500058900-3500007100,25
18,22,3500058900-3500007100,28
18,20,3500007100-3500302300,39
18,21,3500007100-3500302300,40
18,22,3500007100-3500302300,40
18,20,3500302300-3500051802,39
18,21,3500302300-3500051802,40
18,22,3500302300-3500051802,40
19,20,3500051802-3500302300,36
19,21,3500051802-3500302300,37
19,22,3500051802-3500302300,36
19,20,3500302300-3500007100,36
19,21,3500302300-3500007100,37
19,22,3500302300-3500007100,36
19,20,3500007100-3500058900,19
19,21,3500007100-3500058900,22
19,22,3500007100-3500058900,22
19,20,3500058900-3500060860,19
19,21,3500058900-3500060860,22
19,22,3500058900-3500060860,22
19,20,3500060860-3500060800,19
19,21,3500060860-3500060800,22
19,22,3500060860-3500060800,22
19,20,3500060800-3500060850,19
19,21,3500060800-3500060850,22
19,22,3500060800-3500060850,22
19,20,3500060850-3510021200,19
19,21,3500060850-3510021200,22
19,22,3500060850-3510021200,22
19,20,3510021200-3510021250,21
19,21,3510021200-3510021250,22
19,22,3510021200-3510021250,21
19,20,3510021250-3510021500,21
19,21,3510021250-3510021500,22
19,22,3510021250-3510021500,21
19,20,3510021500-3510021800,25
19,21,3510021500-3510021800,29
19,22,3510021500-3510021800,32
19,20,3510021800-3510021500,25
19,21,3510021800-3510021500,25
19,22,3510021800-3510021500,31
19,20,3510021500-3510021250,26
19,21,3510021500-3510021250,31
19,22,3510021500-3510021250,29
19,20,3510021250-3510021200,26
19,21,3510021250-3510021200,31
19,22,3510021250-3510021200,29
19,20,3510021200-3500060850,25
19,21,3510021200-3500060850,27
19,22,3510021200-3500060850,29
19,20,3500060850-3500060800,25
19,21,3500060850-3500060800,27
19,22,3500060850-3500060800,29
19,20,3500060800-3500060860,25
19,21,3500060800-3500060860,27
19,22,3500060800-3500060860,29
19,20,3500060860-3500058900,25
19,21,3500060860-3500058900,27
19,22,3500060860-3500058900,29
19,20,3500058900-3500007100,25
19,21,3500058900-3500007100,27
19,22,3500058900-3500007100,29
19,20,3500007100-3500302300,23
19,21,3500007100-3500302300,24
19,22,3500007100-3500302300,26
19,20,3500302300-3500051802,23
19,21,3500302300-3500051802,24
19,22,3500302300-3500051802,26
20,20,3500051802-3500302300,28
20,21,3500051802-3500302300,28
20,22,3500051802-3500302300,28
20,20,3500302300-3500007100,28
20,21,3500302300-3500007100,28
20,22,3500302300-3500007100,28
20,20,3500007100-3500058900,21
20,21,3500007100-3500058900,22
20,22,3500007100-3500058900,27
20,20,3500058900-3500060860,21
20,21,3500058900-3500060860,22
20,22,3500058900-3500060860,27
20,20,3500060860-3500060800,21
20,21,3500060860-3500060800,22
20,22,3500060860-3500060800,27
20,20,3500060800-3500060850,21
20,21,3500060800-3500060850,22
20,22,3500060800-3500060850,27
20,20,3500060850-3510021200,21
20,21,3500060850-3510021200,22
20,22,3500060850-3510021200,27
20,20,3510021200-3510021250,21
20,21,3510021200-3510021250,24
20,22,3510021200-3510021250,27
20,20,3510021250-3510021500,21
20,21,3510021250-3510021500,24
20,22,3510021250-3510021500,27
20,20,3510021500-3510021800,30
20,21,3510021500-3510021800,31
20,22,3510021500-3510021800,29
20,20,3510021800-3510021500,27
20,21,3510021800-3510021500,29
20,22,3510021800-3510021500,33
20,20,3510021500-3510021250,22
20,21,3510021500-3510021250,34
20,22,3510021500-3510021250,34
20,20,3510021250-3510021200,22
20,21,3510021250-3510021200,34
20,22,3510021250-3510021200,34
20,20,3510021200-3500060850,25
20,21,3510021200-3500060850,29
20,22,3510021200-3500060850,32
20,20,3500060850-3500060800,25
20,21,3500060850-3500060800,29
20,22,3500060850-3500060800,32
20,20,3500060800-3500060860,25
20,21,3500060800-3500060860,29
20,22,3500060800-3500060860,32
20,20,3500060860-3500058900,25
20,21,3500060860-3500058900,29
20,22,3500060860-3500058900,32
20,20,3500058900-3500007100,25
20,21,3500058900-3500007100,29
20,22,3500058900-3500007100,32
20,20,3500007100-3500302300,29
20,21,3500007100-3500302300,23
20,22,3500007100-3500302300,23
20,20,3500302300-3500051802,29
20,21,3500302300-3500051802,23
20,22,3500302300-3500051802,23
21,20,3500051802-3500302300,35
21,21,3500051802-3500302300,31
21,22,3500051802-3500302300,32
21,20,3500302300-3500007100,35
21,21,3500302300-3500007100,31
21,22,3500302300-3500007100,32
21,20,3500007100-3500058900,23
21,21,3500007100-3500058900,27
21,22,3500007100-3500058900,26
21,20,3500058900-3500060860,23
21,21,3500058900-3500060860,27
21,22,3500058900-3500060860,26
21,20,3500060860-3500060800,23
21,21,3500060860-3500060800,27
21,22,3500060860-3500060800,26
21,20,3500060800-3500060850,23
21,21,3500060800-3500060850,27
21,22,3500060800-3500060850,26
21,20,3500060850-3510021200,23
21,21,3500060850-3510021200,27
21,22,3500060850-3510021200,26
21,20,3510021200-3510021250,25
21,21,3510021200-3510021250,27
21,22,3510021200-3510021250,25
21,20,3510021250-3510021500,25
21,21,3510021250-3510021500,27
21,22,3510021250-3510021500,25
21,20,3510021500-3510021800,28
21,21,3510021500-3510021800,28
21,22,3510021500-3510021800,34
21,20,3510021800-3510021500,26
21,21,3510021800-3510021500,29
21,22,3510021800-3510021500,34
21,20,3510021500-3510021250,37
21,21,3510021500-3510021250,38
21,22,3510021500-3510021250,38
21,20,3510021250-3510021200,37
21,21,3510021250-3510021200,38
21,22,3510021250-3510021200,38
21,20,3510021200-3500060850,27
21,21,3510021200-3500060850,28
21,22,3510021200-3500060850,32
21,20,3500060850-3500060800,27
21,21,3500060850-3500060800,28
21,22,3500060850-3500060800,32
21,20,3500060800-3500060860,27
21,21,3500060800-3500060860,28
21,22,3500060800-3500060860,32
21,20,3500060860-3500058900,27
21,21,3500060860-3500058900,28
21,22,3500060860-3500058900,32
21,20,3500058900-3500007100,27
21,21,3500058900-3500007100,28
21,22,3500058900-3500007100,32
21,20,3500007100-3500302300,29
21,21,3500007100-3500302300,29
21,22,3500007100-3500302300,32
21,20,3500302300-3500051802,29
21,21,3500302300-3500051802,29
21,22,3500302300-3500051802,32
22,20,3500051802-3500302300,30
