date,time,road,volume
4,23,3510000450-3510000451,193
4,0,3510334000-3510021750,74
4,1,3510334000-3510021750,81
4,2,3510334000-3510021750,35
4,3,3510334000-3510021750,24
4,4,3510334000-3510021750,54
4,5,3510334000-3510021750,88
4,6,3510334000-3510021750,261
4,7,3510334000-3510021750,456
4,8,3510334000-3510021750,948
4,9,3510334000-3510021750,637
4,10,3510334000-3510021750,610
4,11,3510334000-3510021750,661
4,12,3510334000-3510021750,598
4,13,3510334000-3510021750,613
4,14,3510334000-3510021750,669
4,15,3510334000-3510021750,675
4,16,3510334000-3510021750,732
4,17,3510334000-3510021750,805
4,18,3510334000-3510021750,810
4,19,3510334000-3510021750,458
4,20,3510334000-3510021750,382
4,21,3510334000-3510021750,399
4,22,3510334000-3510021750,292
4,23,3510334000-3510021750,204
4,0,3510000251-3510000250,74
4,1,3510000251-3510000250,81
4,2,3510000251-3510000250,35
4,3,3510000251-3510000250,24
4,4,3510000251-3510000250,54
4,5,3510000251-3510000250,88
4,6,3510000251-3510000250,261
4,7,3510000251-3510000250,456
4,8,3510000251-3510000250,948
4,9,3510000251-3510000250,637
4,10,3510000251-3510000250,610
4,11,3510000251-3510000250,661
4,12,3510000251-3510000250,598
4,13,3510000251-3510000250,613
4,14,3510000251-3510000250,669
4,15,3510000251-3510000250,675
4,16,3510000251-3510000250,732
4,17,3510000251-3510000250,805
4,18,3510000251-3510000250,810
4,19,3510000251-3510000250,458
4,20,3510000251-3510000250,382
4,21,3510000251-3510000250,399
4,22,3510000251-3510000250,292
4,23,3510000251-3510000250,204
5,0,3500066400-3500007700,44
5,1,3500066400-3500007700,33
5,2,3500066400-3500007700,27
5,3,3500066400-3500007700,26
5,4,3500066400-3500007700,51
5,5,3500066400-3500007700,281
5,6,3500066400-3500007700,1151
5,7,3500066400-3500007700,623
5,8,3500066400-3500007700,576
5,9,3500066400-3500007700,529
5,10,3500066400-3500007700,467
5,11,3500066400-3500007700,582
5,12,3500066400-3500007700,654
5,13,3500066400-3500007700,694
5,14,3500066400-3500007700,573
5,15,3500066400-3500007700,498
5,16,3500066400-3500007700,488
5,17,3500066400-3500007700,450
5,18,3500066400-3500007700,647
5,19,3500066400-3500007700,205
5,20,3500066400-3500007700,191
5,21,3500066400-3500007700,196
5,22,3500066400-3500007700,152
5,23,3500066400-3500007700,123
5,0,3500007700-3500066400,0
5,1,3500007700-3500066400,0
5,2,3500007700-3500066400,0
5,3,3500007700-3500066400,0
5,4,3500007700-3500066400,2
5,5,3500007700-3500066400,4
5,6,3500007700-3500066400,30
5,7,3500007700-3500066400,20
5,8,3500007700-3500066400,24
5,9,3500007700-3500066400,16
5,10,3500007700-3500066400,12
5,11,3500007700-3500066400,14
5,12,3500007700-3500066400,6
5,13,3500007700-3500066400,9
5,14,3500007700-3500066400,4
5,15,3500007700-3500066400,3
5,16,3500007700-3500066400,5
5,17,3500007700-3500066400,9
5,18,3500007700-3500066400,12
5,19,3500007700-3500066400,7
5,20,3500007700-3500066400,11
5,21,3500007700-3500066400,3
5,22,3500007700-3500066400,1
5,23,3500007700-3500066400,0
5,0,3500007350-3500007700,17
5,1,3500007350-3500007700,13
5,2,3500007350-3500007700,6
5,3,3500007350-3500007700,5
5,4,3500007350-3500007700,24
5,5,3500007350-3500007700,37
5,6,3500007350-3500007700,126
5,7,3500007350-3500007700,158
5,8,3500007350-3500007700,254
5,9,3500007350-3500007700,216
5,10,3500007350-3500007700,249
5,11,3500007350-3500007700,251
5,12,3500007350-3500007700,234
5,13,3500007350-3500007700,252
5,14,3500007350-3500007700,257
5,15,3500007350-3500007700,267
5,16,3500007350-3500007700,305
5,17,3500007350-3500007700,365
5,18,3500007350-3500007700,379
5,19,3500007350-3500007700,224
5,20,3500007350-3500007700,143
5,21,3500007350-3500007700,129
5,22,3500007350-3500007700,86
5,23,3500007350-3500007700,55
5,0,3500007700-3500007350,16
5,1,3500007700-3500007350,15
5,2,3500007700-3500007350,11
5,3,3500007700-3500007350,9
5,4,3500007700-3500007350,16
5,5,3500007700-3500007350,40
5,6,3500007700-3500007350,137
5,7,3500007700-3500007350,176
5,8,3500007700-3500007350,279
5,9,3500007700-3500007350,292
5,10,3500007700-3500007350,209
5,11,3500007700-3500007350,270
5,12,3500007700-3500007350,181
5,13,3500007700-3500007350,179
5,14,3500007700-3500007350,209
5,15,3500007700-3500007350,238
5,16,3500007700-3500007350,398
5,17,3500007700-3500007350,415
5,18,3500007700-3500007350,456
5,19,3500007700-3500007350,215
5,20,3500007700-3500007350,120
5,21,3500007700-3500007350,118
5,22,3500007700-3500007350,72
5,23,3500007700-3500007350,39
5,0,3500062550-3500007700,16
5,1,3500062550-3500007700,3
5,2,3500062550-3500007700,4
5,3,3500062550-3500007700,3
5,4,3500062550-3500007700,4
5,5,3500062550-3500007700,62
5,6,3500062550-3500007700,235
5,7,3500062550-3500007700,150
5,8,3500062550-3500007700,133
5,9,3500062550-3500007700,158
5,10,3500062550-3500007700,178
5,11,3500062550-3500007700,148
5,12,3500062550-3500007700,146
5,13,3500062550-3500007700,111
5,14,3500062550-3500007700,94
5,15,3500062550-3500007700,50
5,16,3500062550-3500007700,61
5,17,3500062550-3500007700,47
5,18,3500062550-3500007700,75
5,19,3500062550-3500007700,45
5,20,3500062550-3500007700,31
5,21,3500062550-3500007700,36
5,22,3500062550-3500007700,43
5,23,3500062550-3500007700,18
5,0,3500007700-3500062550,81
5,1,3500007700-3500062550,71
5,2,3500007700-3500062550,32
5,3,3500007700-3500062550,40
5,4,3500007700-3500062550,50
5,5,3500007700-3500062550,116
5,6,3500007700-3500062550,273
5,7,3500007700-3500062550,572
5,8,3500007700-3500062550,710
5,9,3500007700-3500062550,580
5,10,3500007700-3500062550,528
5,11,3500007700-3500062550,573
5,12,3500007700-3500062550,465
5,13,3500007700-3500062550,549
5,14,3500007700-3500062550,631
5,15,3500007700-3500062550,714
5,16,3500007700-3500062550,832
5,17,3500007700-3500062550,982
5,18,3500007700-3500062550,1043
5,19,3500007700-3500062550,648
5,20,3500007700-3500062550,380
5,21,3500007700-3500062550,334
5,22,3500007700-3500062550,289
5,23,3500007700-3500062550,198
5,0,3500007700-3500081900,11
5,1,3500007700-3500081900,2
5,2,3500007700-3500081900,4
5,3,3500007700-3500081900,2
5,4,3500007700-3500081900,6
5,5,3500007700-3500081900,63
5,6,3500007700-3500081900,264
5,7,3500007700-3500081900,164
5,8,3500007700-3500081900,134
5,9,3500007700-3500081900,145
5,10,3500007700-3500081900,164
5,11,3500007700-3500081900,130
5,12,3500007700-3500081900,113
5,13,3500007700-3500081900,87
5,14,3500007700-3500081900,50
5,15,3500007700-3500081900,24
5,16,3500007700-3500081900,36
5,17,3500007700-3500081900,40
5,18,3500007700-3500081900,72
5,19,3500007700-3500081900,39
5,20,3500007700-3500081900,32
5,21,3500007700-3500081900,30
5,22,3500007700-3500081900,33
5,23,3500007700-3500081900,11
5,0,3500007700-3500056400,11
5,1,3500007700-3500056400,2
5,2,3500007700-3500056400,4
5,3,3500007700-3500056400,2
5,4,3500007700-3500056400,6
5,5,3500007700-3500056400,63
5,6,3500007700-3500056400,264
5,7,3500007700-3500056400,164
5,8,3500007700-3500056400,134
5,9,3500007700-3500056400,145
5,10,3500007700-3500056400,164
5,11,3500007700-3500056400,130
5,12,3500007700-3500056400,113
5,13,3500007700-3500056400,87
5,14,3500007700-3500056400,50
5,15,3500007700-3500056400,24
5,16,3500007700-3500056400,36
5,17,3500007700-3500056400,40
5,18,3500007700-3500056400,72
5,19,3500007700-3500056400,39
5,20,3500007700-3500056400,32
5,21,3500007700-3500056400,30
5,22,3500007700-3500056400,33
5,23,3500007700-3500056400,11
5,0,3510021700-3510021500,214
5,1,3510021700-3510021500,120
5,2,3510021700-3510021500,75
5,3,3510021700-3510021500,66
5,4,3510021700-3510021500,164
5,5,3510021700-3510021500,484
5,6,3510021700-3510021500,1330
5,7,3510021700-3510021500,1337
5,8,3510021700-3510021500,1849
5,9,3510021700-3510021500,1302
5,10,3510021700-3510021500,1282
5,11,3510021700-3510021500,1222
5,12,3510021700-3510021500,1141
5,13,3510021700-3510021500,1205
5,14,3510021700-3510021500,1305
5,15,3510021700-3510021500,1172
5,16,3510021700-3510021500,1304
5,17,3510021700-3510021500,1358
5,18,3510021700-3510021500,1320
5,19,3510021700-3510021500,867
5,20,3510021700-3510021500,730
5,21,3510021700-3510021500,584
5,22,3510021700-3510021500,519
5,23,3510021700-3510021500,331
5,0,3510021500-3510021700,146
5,1,3510021500-3510021700,105
5,2,3510021500-3510021700,66
5,3,3510021500-3510021700,61
5,4,3510021500-3510021700,66
5,5,3510021500-3510021700,184
5,6,3510021500-3510021700,599
5,7,3510021500-3510021700,876
5,8,3510021500-3510021700,1090
5,9,3510021500-3510021700,953
5,10,3510021500-3510021700,897
5,11,3510021500-3510021700,919
5,12,3510021500-3510021700,869
5,13,3510021500-3510021700,830
5,14,3510021500-3510021700,960
5,15,3510021500-3510021700,1041
5,16,3510021500-3510021700,1313
5,17,3510021500-3510021700,1341
5,18,3510021500-3510021700,1455
5,19,3510021500-3510021700,844
5,20,3510021500-3510021700,582
5,21,3510021500-3510021700,490
5,22,3510021500-3510021700,466
5,23,3510021500-3510021700,262
5,0,3510021250-3510021500,175
5,1,3510021250-3510021500,142
5,2,3510021250-3510021500,112
5,3,3510021250-3510021500,80
5,4,3510021250-3510021500,81
5,5,3510021250-3510021500,102
5,6,3510021250-3510021500,238
5,7,3510021250-3510021500,352
5,8,3510021250-3510021500,631
5,9,3510021250-3510021500,512
5,10,3510021250-3510021500,545
5,11,3510021250-3510021500,646
5,12,3510021250-3510021500,625
5,13,3510021250-3510021500,605
5,14,3510021250-3510021500,676
5,15,3510021250-3510021500,730
5,16,3510021250-3510021500,759
5,17,3510021250-3510021500,789
5,18,3510021250-3510021500,824
5,19,3510021250-3510021500,460
5,20,3510021250-3510021500,367
5,21,3510021250-3510021500,361
5,22,3510021250-3510021500,298
5,23,3510021250-3510021500,243
5,0,3510021500-3510021250,121
5,1,3510021500-3510021250,84
5,2,3510021500-3510021250,65
5,3,3510021500-3510021250,52
5,4,3510021500-3510021250,92
5,5,3510021500-3510021250,92
5,6,3510021500-3510021250,258
5,7,3510021500-3510021250,316
5,8,3510021500-3510021250,581
5,9,3510021500-3510021250,464
5,10,3510021500-3510021250,502
5,11,3510021500-3510021250,616
5,12,3510021500-3510021250,563
5,13,3510021500-3510021250,617
5,14,3510021500-3510021250,623
5,15,3510021500-3510021250,631
5,16,3510021500-3510021250,685
5,17,3510021500-3510021250,764
5,18,3510021500-3510021250,799
5,19,3510021500-3510021250,467
5,20,3510021500-3510021250,372
5,21,3510021500-3510021250,319
5,22,3510021500-3510021250,255
5,23,3510021500-3510021250,195
5,0,3510021750-3510334000,141
5,1,3510021750-3510334000,91
5,2,3510021750-3510334000,47
5,3,3510021750-3510334000,48
5,4,3510021750-3510334000,69
5,5,3510021750-3510334000,156
5,6,3510021750-3510334000,448
5,7,3510021750-3510334000,880
5,8,3510021750-3510334000,1319
5,9,3510021750-3510334000,967
5,10,3510021750-3510334000,934
5,11,3510021750-3510334000,918
5,12,3510021750-3510334000,952
5,13,3510021750-3510334000,951
5,14,3510021750-3510334000,920
5,15,3510021750-3510334000,998
5,16,3510021750-3510334000,1119
5,17,3510021750-3510334000,1090
5,18,3510021750-3510334000,1257
5,19,3510021750-3510334000,772
5,20,3510021750-3510334000,570
5,21,3510021750-3510334000,462
5,22,3510021750-3510334000,394
5,23,3510021750-3510334000,247
5,0,3510000450-3510000451,141
5,1,3510000450-3510000451,91
5,2,3510000450-3510000451,47
5,3,3510000450-3510000451,48
5,4,3510000450-3510000451,69
5,5,3510000450-3510000451,156
5,6,3510000450-3510000451,448
5,7,3510000450-3510000451,880
5,8,3510000450-3510000451,1319
5,9,3510000450-3510000451,967
5,10,3510000450-3510000451,934
5,11,3510000450-3510000451,918
5,12,3510000450-3510000451,952
5,13,3510000450-3510000451,951
5,14,3510000450-3510000451,920
5,15,3510000450-3510000451,998
5,16,3510000450-3510000451,1119
5,17,3510000450-3510000451,1090
5,18,3510000450-3510000451,1257
5,19,3510000450-3510000451,772
5,20,3510000450-3510000451,570
5,21,3510000450-3510000451,462
5,22,3510000450-3510000451,394
5,23,3510000450-3510000451,247
5,0,3510334000-3510021750,113
5,1,3510334000-3510021750,81
5,2,3510334000-3510021750,44
5,3,3510334000-3510021750,21
5,4,3510334000-3510021750,72
5,5,3510334000-3510021750,107
5,6,3510334000-3510021750,268
5,7,3510334000-3510021750,429
5,8,3510334000-3510021750,919
5,9,3510334000-3510021750,646
5,10,3510334000-3510021750,605
5,11,3510334000-3510021750,640
5,12,3510334000-3510021750,612
5,13,3510334000-3510021750,626
5,14,3510334000-3510021750,691
5,15,3510334000-3510021750,747
5,16,3510334000-3510021750,795
5,17,3510334000-3510021750,780
5,18,3510334000-3510021750,807
5,19,3510334000-3510021750,527
5,20,3510334000-3510021750,470
5,21,3510334000-3510021750,438
5,22,3510334000-3510021750,332
5,23,3510334000-3510021750,217
5,0,3510000251-3510000250,113
5,1,3510000251-3510000250,81
5,2,3510000251-3510000250,44
5,3,3510000251-3510000250,21
5,4,3510000251-3510000250,72
5,5,3510000251-3510000250,107
5,6,3510000251-3510000250,268
5,7,3510000251-3510000250,429
5,8,3510000251-3510000250,919
5,9,3510000251-3510000250,646
5,10,3510000251-3510000250,605
5,11,3510000251-3510000250,640
5,12,3510000251-3510000250,612
5,13,3510000251-3510000250,626
5,14,3510000251-3510000250,691
5,15,3510000251-3510000250,747
5,16,3510000251-3510000250,795
5,17,3510000251-3510000250,780
5,18,3510000251-3510000250,807
5,19,3510000251-3510000250,527
5,20,3510000251-3510000250,470
5,21,3510000251-3510000250,438
5,22,3510000251-3510000250,332
5,23,3510000251-3510000250,217
6,0,3500066400-3500007700,39
6,1,3500066400-3500007700,33
6,2,3500066400-3500007700,25
6,3,3500066400-3500007700,27
6,4,3500066400-3500007700,34
6,5,3500066400-3500007700,167
6,6,3500066400-3500007700,442
6,7,3500066400-3500007700,344
6,8,3500066400-3500007700,309
6,9,3500066400-3500007700,296
6,10,3500066400-3500007700,301
6,11,3500066400-3500007700,321
6,12,3500066400-3500007700,386
6,13,3500066400-3500007700,440
6,14,3500066400-3500007700,399
6,15,3500066400-3500007700,436
6,16,3500066400-3500007700,458
6,17,3500066400-3500007700,384
6,18,3500066400-3500007700,338
6,19,3500066400-3500007700,148
6,20,3500066400-3500007700,144
6,21,3500066400-3500007700,126
6,22,3500066400-3500007700,106
6,23,3500066400-3500007700,0
6,0,3500007700-3500066400,0
6,1,3500007700-3500066400,0
6,2,3500007700-3500066400,1
6,3,3500007700-3500066400,0
6,4,3500007700-3500066400,1
6,5,3500007700-3500066400,4
6,6,3500007700-3500066400,17
6,7,3500007700-3500066400,10
6,8,3500007700-3500066400,20
6,9,3500007700-3500066400,10
6,10,3500007700-3500066400,6
6,11,3500007700-3500066400,10
6,12,3500007700-3500066400,10
6,13,3500007700-3500066400,8
6,14,3500007700-3500066400,9
6,15,3500007700-3500066400,9
6,16,3500007700-3500066400,9
6,17,3500007700-3500066400,13
6,18,3500007700-3500066400,9
6,19,3500007700-3500066400,6
6,20,3500007700-3500066400,10
6,21,3500007700-3500066400,3
6,22,3500007700-3500066400,5
6,23,3500007700-3500066400,0
6,0,3500007350-3500007700,20
6,1,3500007350-3500007700,18
6,2,3500007350-3500007700,13
6,3,3500007350-3500007700,15
6,4,3500007350-3500007700,23
6,5,3500007350-3500007700,25
6,6,3500007350-3500007700,96
6,7,3500007350-3500007700,116
6,8,3500007350-3500007700,152
6,9,3500007350-3500007700,175
6,10,3500007350-3500007700,221
6,11,3500007350-3500007700,248
6,12,3500007350-3500007700,291
6,13,3500007350-3500007700,253
6,14,3500007350-3500007700,269
6,15,3500007350-3500007700,338
6,16,3500007350-3500007700,296
6,17,3500007350-3500007700,311
6,18,3500007350-3500007700,251
6,19,3500007350-3500007700,173
6,20,3500007350-3500007700,152
6,21,3500007350-3500007700,119
6,22,3500007350-3500007700,80
6,23,3500007350-3500007700,0
6,0,3500007700-3500007350,26
6,1,3500007700-3500007350,21
6,2,3500007700-3500007350,22
6,3,3500007700-3500007350,9
6,4,3500007700-3500007350,16
6,5,3500007700-3500007350,74
6,6,3500007700-3500007350,268
6,7,3500007700-3500007350,318
6,8,3500007700-3500007350,303
6,9,3500007700-3500007350,328
6,10,3500007700-3500007350,298
6,11,3500007700-3500007350,282
6,12,3500007700-3500007350,410
6,13,3500007700-3500007350,446
6,14,3500007700-3500007350,442
6,15,3500007700-3500007350,554
6,16,3500007700-3500007350,478
6,17,3500007700-3500007350,490
6,18,3500007700-3500007350,419
6,19,3500007700-3500007350,208
6,20,3500007700-3500007350,127
6,21,3500007700-3500007350,88
6,22,3500007700-3500007350,76
6,23,3500007700-3500007350,0
6,0,3500062550-3500007700,16
6,1,3500062550-3500007700,7
6,2,3500062550-3500007700,11
6,3,3500062550-3500007700,2
6,4,3500062550-3500007700,10
6,5,3500062550-3500007700,47
6,6,3500062550-3500007700,187
6,7,3500062550-3500007700,148
6,8,3500062550-3500007700,161
6,9,3500062550-3500007700,157
6,10,3500062550-3500007700,154
6,11,3500062550-3500007700,164
6,12,3500062550-3500007700,172
6,13,3500062550-3500007700,152
6,14,3500062550-3500007700,166
6,15,3500062550-3500007700,137
6,16,3500062550-3500007700,100
6,17,3500062550-3500007700,108
6,18,3500062550-3500007700,66
6,19,3500062550-3500007700,45
6,20,3500062550-3500007700,33
6,21,3500062550-3500007700,29
6,22,3500062550-3500007700,32
6,23,3500062550-3500007700,0
6,0,3500007700-3500062550,104
6,1,3500007700-3500062550,88
6,2,3500007700-3500062550,67
6,3,3500007700-3500062550,54
6,4,3500007700-3500062550,47
6,5,3500007700-3500062550,123
6,6,3500007700-3500062550,288
6,7,3500007700-3500062550,519
6,8,3500007700-3500062550,419
6,9,3500007700-3500062550,540
6,10,3500007700-3500062550,488
6,11,3500007700-3500062550,527
6,12,3500007700-3500062550,549
6,13,3500007700-3500062550,558
6,14,3500007700-3500062550,654
6,15,3500007700-3500062550,822
6,16,3500007700-3500062550,833
6,17,3500007700-3500062550,749
6,18,3500007700-3500062550,686
6,19,3500007700-3500062550,608
6,20,3500007700-3500062550,347
6,21,3500007700-3500062550,290
6,22,3500007700-3500062550,231
6,23,3500007700-3500062550,0
6,0,3500007700-3500081900,32
6,1,3500007700-3500081900,24
6,2,3500007700-3500081900,12
6,3,3500007700-3500081900,14
6,4,3500007700-3500081900,22
6,5,3500007700-3500081900,81
6,6,3500007700-3500081900,322
6,7,3500007700-3500081900,248
6,8,3500007700-3500081900,234
6,9,3500007700-3500081900,229
6,10,3500007700-3500081900,222
6,11,3500007700-3500081900,241
6,12,3500007700-3500081900,268
6,13,3500007700-3500081900,264
6,14,3500007700-3500081900,274
6,15,3500007700-3500081900,256
6,16,3500007700-3500081900,234
6,17,3500007700-3500081900,233
6,18,3500007700-3500081900,178
6,19,3500007700-3500081900,94
6,20,3500007700-3500081900,73
6,21,3500007700-3500081900,89
6,22,3500007700-3500081900,70
6,23,3500007700-3500081900,0
6,0,3500007700-3500056400,32
6,1,3500007700-3500056400,24
6,2,3500007700-3500056400,12
6,3,3500007700-3500056400,14
6,4,3500007700-3500056400,22
6,5,3500007700-3500056400,81
6,6,3500007700-3500056400,322
6,7,3500007700-3500056400,248
6,8,3500007700-3500056400,234
6,9,3500007700-3500056400,229
6,10,3500007700-3500056400,222
6,11,3500007700-3500056400,241
6,12,3500007700-3500056400,268
6,13,3500007700-3500056400,264
6,14,3500007700-3500056400,274
6,15,3500007700-3500056400,256
6,16,3500007700-3500056400,234
6,17,3500007700-3500056400,233
6,18,3500007700-3500056400,178
6,19,3500007700-3500056400,94
6,20,3500007700-3500056400,73
6,21,3500007700-3500056400,89
6,22,3500007700-3500056400,70
6,23,3500007700-3500056400,0
6,0,3510021700-3510021500,200
6,1,3510021700-3510021500,181
6,2,3510021700-3510021500,136
6,3,3510021700-3510021500,92
6,4,3510021700-3510021500,155
6,5,3510021700-3510021500,346
6,6,3510021700-3510021500,854
6,7,3510021700-3510021500,895
6,8,3510021700-3510021500,1195
6,9,3510021700-3510021500,1150
6,10,3510021700-3510021500,1246
6,11,3510021700-3510021500,1160
6,12,3510021700-3510021500,1275
6,13,3510021700-3510021500,1355
6,14,3510021700-3510021500,1278
6,15,3510021700-3510021500,1169
6,16,3510021700-3510021500,1195
6,17,3510021700-3510021500,1231
6,18,3510021700-3510021500,1036
6,19,3510021700-3510021500,769
6,20,3510021700-3510021500,639
6,21,3510021700-3510021500,554
6,22,3510021700-3510021500,473
6,23,3510021700-3510021500,0
6,0,3510021500-3510021700,171
6,1,3510021500-3510021700,122
6,2,3510021500-3510021700,92
6,3,3510021500-3510021700,84
6,4,3510021500-3510021700,70
6,5,3510021500-3510021700,162
6,6,3510021500-3510021700,512
6,7,3510021500-3510021700,707
6,8,3510021500-3510021700,751
6,9,3510021500-3510021700,843
6,10,3510021500-3510021700,834
6,11,3510021500-3510021700,839
6,12,3510021500-3510021700,1030
6,13,3510021500-3510021700,986
6,14,3510021500-3510021700,957
6,15,3510021500-3510021700,1084
6,16,3510021500-3510021700,1089
6,17,3510021500-3510021700,1044
6,18,3510021500-3510021700,920
6,19,3510021500-3510021700,736
6,20,3510021500-3510021700,526
6,21,3510021500-3510021700,399
6,22,3510021500-3510021700,285
6,23,3510021500-3510021700,0
6,0,3510021250-3510021500,200
6,1,3510021250-3510021500,185
6,2,3510021250-3510021500,157
6,3,3510021250-3510021500,129
6,4,3510021250-3510021500,108
6,5,3510021250-3510021500,105
6,6,3510021250-3510021500,234
6,7,3510021250-3510021500,308
6,8,3510021250-3510021500,408
6,9,3510021250-3510021500,499
6,10,3510021250-3510021500,541
6,11,3510021250-3510021500,595
6,12,3510021250-3510021500,581
6,13,3510021250-3510021500,526
6,14,3510021250-3510021500,541
6,15,3510021250-3510021500,509
6,16,3510021250-3510021500,538
6,17,3510021250-3510021500,570
6,18,3510021250-3510021500,531
6,19,3510021250-3510021500,351
6,20,3510021250-3510021500,334
6,21,3510021250-3510021500,284
6,22,3510021250-3510021500,239
6,23,3510021250-3510021500,0
6,0,3510021500-3510021250,146
6,1,3510021500-3510021250,141
6,2,3510021500-3510021250,114
6,3,3510021500-3510021250,76
6,4,3510021500-3510021250,100
6,5,3510021500-3510021250,79
6,6,3510021500-3510021250,196
6,7,3510021500-3510021250,275
6,8,3510021500-3510021250,446
6,9,3510021500-3510021250,479
6,10,3510021500-3510021250,526
6,11,3510021500-3510021250,627
6,12,3510021500-3510021250,638
6,13,3510021500-3510021250,580
6,14,3510021500-3510021250,624
6,15,3510021500-3510021250,592
6,16,3510021500-3510021250,588
6,17,3510021500-3510021250,565
6,18,3510021500-3510021250,540
6,19,3510021500-3510021250,376
6,20,3510021500-3510021250,330
6,21,3510021500-3510021250,247
6,22,3510021500-3510021250,225
6,23,3510021500-3510021250,0
6,0,3510021750-3510334000,144
6,1,3510021750-3510334000,115
6,2,3510021750-3510334000,80
6,3,3510021750-3510334000,54
6,4,3510021750-3510334000,78
6,5,3510021750-3510334000,151
6,6,3510021750-3510334000,386
6,7,3510021750-3510334000,614
6,8,3510021750-3510334000,831
6,9,3510021750-3510334000,940
6,10,3510021750-3510334000,1058
6,11,3510021750-3510334000,1053
6,12,3510021750-3510334000,1193
6,13,3510021750-3510334000,1157
6,14,3510021750-3510334000,1029
6,15,3510021750-3510334000,992
6,16,3510021750-3510334000,982
6,17,3510021750-3510334000,926
6,18,3510021750-3510334000,903
6,19,3510021750-3510334000,657
6,20,3510021750-3510334000,464
6,21,3510021750-3510334000,349
6,22,3510021750-3510334000,275
6,23,3510021750-3510334000,0
6,0,3510000450-3510000451,144
6,1,3510000450-3510000451,115
6,2,3510000450-3510000451,80
6,3,3510000450-3510000451,54
6,4,3510000450-3510000451,78
6,5,3510000450-3510000451,151
6,6,3510000450-3510000451,386
6,7,3510000450-3510000451,614
6,8,3510000450-3510000451,831
6,9,3510000450-3510000451,940
6,10,3510000450-3510000451,1058
6,11,3510000450-3510000451,1053
6,12,3510000450-3510000451,1193
6,13,3510000450-3510000451,1157
6,14,3510000450-3510000451,1029
6,15,3510000450-3510000451,992
6,16,3510000450-3510000451,982
6,17,3510000450-3510000451,926
6,18,3510000450-3510000451,903
6,19,3510000450-3510000451,657
6,20,3510000450-3510000451,464
6,21,3510000450-3510000451,349
6,22,3510000450-3510000451,275
6,23,3510000450-3510000451,0
6,0,3510334000-3510021750,143
6,1,3510334000-3510021750,122
6,2,3510334000-3510021750,58
6,3,3510334000-3510021750,42
6,4,3510334000-3510021750,58
6,5,3510334000-3510021750,75
6,6,3510334000-3510021750,177
6,7,3510334000-3510021750,300
6,8,3510334000-3510021750,548
6,9,3510334000-3510021750,581
6,10,3510334000-3510021750,586
6,11,3510334000-3510021750,724
6,12,3510334000-3510021750,822
6,13,3510334000-3510021750,798
6,14,3510334000-3510021750,726
6,15,3510334000-3510021750,689
6,16,3510334000-3510021750,744
6,17,3510334000-3510021750,710
6,18,3510334000-3510021750,666
6,19,3510334000-3510021750,482
6,20,3510334000-3510021750,389
6,21,3510334000-3510021750,354
6,22,3510334000-3510021750,258
6,23,3510334000-3510021750,0
6,0,3510000251-3510000250,143
6,1,3510000251-3510000250,122
6,2,3510000251-3510000250,58
6,3,3510000251-3510000250,42
6,4,3510000251-3510000250,58
6,5,3510000251-3510000250,75
6,6,3510000251-3510000250,177
6,7,3510000251-3510000250,300
6,8,3510000251-3510000250,548
6,9,3510000251-3510000250,581
6,10,3510000251-3510000250,586
6,11,3510000251-3510000250,724
6,12,3510000251-3510000250,822
6,13,3510000251-3510000250,798
6,14,3510000251-3510000250,726
6,15,3510000251-3510000250,689
6,16,3510000251-3510000250,744
6,17,3510000251-3510000250,710
6,18,3510000251-3510000250,666
6,19,3510000251-3510000250,482
6,20,3510000251-3510000250,389
6,21,3510000251-3510000250,354
6,22,3510000251-3510000250,258
6,23,3510000251-3510000250,0
7,0,3500066400-3500007700,18
7,1,3500066400-3500007700,13
7,2,3500066400-3500007700,12
7,3,3500066400-3500007700,9
7,4,3500066400-3500007700,3
7,5,3500066400-3500007700,37
7,6,3500066400-3500007700,49
7,7,3500066400-3500007700,31
7,8,3500066400-3500007700,44
7,9,3500066400-3500007700,44
7,10,3500066400-3500007700,75
7,11,3500066400-3500007700,103
7,12,3500066400-3500007700,99
7,13,3500066400-3500007700,150
7,14,3500066400-3500007700,149
7,15,3500066400-3500007700,148
7,16,3500066400-3500007700,128
7,17,3500066400-3500007700,121
7,18,3500066400-3500007700,99
7,19,3500066400-3500007700,39
7,20,3500066400-3500007700,34
7,21,3500066400-3500007700,38
7,22,3500066400-3500007700,22
7,23,3500066400-3500007700,9
7,0,3500007700-3500066400,0
7,1,3500007700-3500066400,0
7,2,3500007700-3500066400,0
7,3,3500007700-3500066400,0
7,4,3500007700-3500066400,1
7,5,3500007700-3500066400,3
7,6,3500007700-3500066400,17
7,7,3500007700-3500066400,10
7,8,3500007700-3500066400,24
7,9,3500007700-3500066400,10
7,10,3500007700-3500066400,12
7,11,3500007700-3500066400,7
7,12,3500007700-3500066400,5
7,13,3500007700-3500066400,4
7,14,3500007700-3500066400,4
7,15,3500007700-3500066400,7
7,16,3500007700-3500066400,9
7,17,3500007700-3500066400,7
7,18,3500007700-3500066400,7
7,19,3500007700-3500066400,9
7,20,3500007700-3500066400,11
7,21,3500007700-3500066400,4
7,22,3500007700-3500066400,1
7,23,3500007700-3500066400,0
7,0,3500007350-3500007700,22
7,1,3500007350-3500007700,13
7,2,3500007350-3500007700,14
7,3,3500007350-3500007700,8
7,4,3500007350-3500007700,10
7,5,3500007350-3500007700,28
