date,time,road,speed
16,7,3510000400-3510000500,40
16,8,3510000400-3510000500,30
16,9,3510000400-3510000500,37
16,10,3510000400-3510000500,41
16,11,3510000400-3510000500,40
16,12,3510000400-3510000500,39
16,13,3510000400-3510000500,38
16,14,3510000400-3510000500,0
16,15,3510000400-3510000500,34
16,16,3510000400-3510000500,31
16,17,3510000400-3510000500,25
16,18,3510000400-3510000500,24
16,19,3510000400-3510000500,42
16,20,3510000400-3510000500,41
16,21,3510000400-3510000500,42
16,22,3510000400-3510000500,48
16,23,3510000400-3510000500,49
17,0,3510000300-3510000450,48
17,1,3510000300-3510000450,48
17,2,3510000300-3510000450,46
17,3,3510000300-3510000450,49
17,4,3510000300-3510000450,46
17,5,3510000300-3510000450,45
17,6,3510000300-3510000450,45
17,7,3510000300-3510000450,39
17,8,3510000300-3510000450,33
17,9,3510000300-3510000450,37
17,10,3510000300-3510000450,38
17,11,3510000300-3510000450,40
17,12,3510000300-3510000450,38
17,13,3510000300-3510000450,39
17,14,3510000300-3510000450,0
17,15,3510000300-3510000450,32
17,16,3510000300-3510000450,33
17,17,3510000300-3510000450,28
17,18,3510000300-3510000450,32
17,19,3510000300-3510000450,39
17,20,3510000300-3510000450,42
17,21,3510000300-3510000450,42
17,22,3510000300-3510000450,48
17,23,3510000300-3510000450,51
17,0,3510000450-3510000400,48
17,1,3510000450-3510000400,48
17,2,3510000450-3510000400,46
17,3,3510000450-3510000400,49
17,4,3510000450-3510000400,46
17,5,3510000450-3510000400,45
17,6,3510000450-3510000400,45
17,7,3510000450-3510000400,39
17,8,3510000450-3510000400,33
17,9,3510000450-3510000400,37
17,10,3510000450-3510000400,38
17,11,3510000450-3510000400,40
17,12,3510000450-3510000400,38
17,13,3510000450-3510000400,39
17,14,3510000450-3510000400,0
17,15,3510000450-3510000400,32
17,16,3510000450-3510000400,33
17,17,3510000450-3510000400,28
17,18,3510000450-3510000400,32
17,19,3510000450-3510000400,39
17,20,3510000450-3510000400,42
17,21,3510000450-3510000400,42
17,22,3510000450-3510000400,48
17,23,3510000450-3510000400,51
17,0,3510000400-3510000500,48
17,1,3510000400-3510000500,48
17,2,3510000400-3510000500,46
17,3,3510000400-3510000500,49
17,4,3510000400-3510000500,46
17,5,3510000400-3510000500,45
17,6,3510000400-3510000500,45
17,7,3510000400-3510000500,39
17,8,3510000400-3510000500,33
17,9,3510000400-3510000500,37
17,10,3510000400-3510000500,38
17,11,3510000400-3510000500,40
17,12,3510000400-3510000500,38
17,13,3510000400-3510000500,39
17,14,3510000400-3510000500,0
17,15,3510000400-3510000500,32
17,16,3510000400-3510000500,33
17,17,3510000400-3510000500,28
17,18,3510000400-3510000500,32
17,19,3510000400-3510000500,39
17,20,3510000400-3510000500,42
17,21,3510000400-3510000500,42
17,22,3510000400-3510000500,48
17,23,3510000400-3510000500,51
18,0,3510000300-3510000450,48
18,1,3510000300-3510000450,48
18,2,3510000300-3510000450,48
18,3,3510000300-3510000450,47
18,4,3510000300-3510000450,45
18,5,3510000300-3510000450,46
18,6,3510000300-3510000450,46
18,7,3510000300-3510000450,39
18,8,3510000300-3510000450,28
18,9,3510000300-3510000450,37
18,10,3510000300-3510000450,40
18,11,3510000300-3510000450,40
18,12,3510000300-3510000450,37
18,13,3510000300-3510000450,38
18,14,3510000300-3510000450,0
18,15,3510000300-3510000450,36
18,16,3510000300-3510000450,34
18,17,3510000300-3510000450,28
18,18,3510000300-3510000450,33
18,19,3510000300-3510000450,41
18,20,3510000300-3510000450,42
18,21,3510000300-3510000450,42
18,22,3510000300-3510000450,49
18,23,3510000300-3510000450,51
18,0,3510000450-3510000400,48
18,1,3510000450-3510000400,48
18,2,3510000450-3510000400,48
18,3,3510000450-3510000400,47
18,4,3510000450-3510000400,45
18,5,3510000450-3510000400,46
18,6,3510000450-3510000400,46
18,7,3510000450-3510000400,39
18,8,3510000450-3510000400,28
18,9,3510000450-3510000400,37
18,10,3510000450-3510000400,40
18,11,3510000450-3510000400,40
18,12,3510000450-3510000400,37
18,13,3510000450-3510000400,38
18,14,3510000450-3510000400,0
18,15,3510000450-3510000400,36
18,16,3510000450-3510000400,34
18,17,3510000450-3510000400,28
18,18,3510000450-3510000400,33
18,19,3510000450-3510000400,41
18,20,3510000450-3510000400,42
18,21,3510000450-3510000400,42
18,22,3510000450-3510000400,49
18,23,3510000450-3510000400,51
18,0,3510000400-3510000500,48
18,1,3510000400-3510000500,48
18,2,3510000400-3510000500,48
18,3,3510000400-3510000500,47
18,4,3510000400-3510000500,45
18,5,3510000400-3510000500,46
18,6,3510000400-3510000500,46
18,7,3510000400-3510000500,39
18,8,3510000400-3510000500,28
18,9,3510000400-3510000500,37
18,10,3510000400-3510000500,40
18,11,3510000400-3510000500,40
18,12,3510000400-3510000500,37
18,13,3510000400-3510000500,38
18,14,3510000400-3510000500,0
18,15,3510000400-3510000500,36
18,16,3510000400-3510000500,34
18,17,3510000400-3510000500,28
18,18,3510000400-3510000500,33
18,19,3510000400-3510000500,41
18,20,3510000400-3510000500,42
18,21,3510000400-3510000500,42
18,22,3510000400-3510000500,49
18,23,3510000400-3510000500,51
19,0,3510000300-3510000450,46
19,1,3510000300-3510000450,47
19,2,3510000300-3510000450,48
19,3,3510000300-3510000450,47
19,4,3510000300-3510000450,46
19,5,3510000300-3510000450,45
19,6,3510000300-3510000450,45
19,7,3510000300-3510000450,40
19,8,3510000300-3510000450,32
19,9,3510000300-3510000450,38
19,10,3510000300-3510000450,40
19,11,3510000300-3510000450,39
19,12,3510000300-3510000450,39
19,13,3510000300-3510000450,39
19,14,3510000300-3510000450,0
19,15,3510000300-3510000450,32
19,16,3510000300-3510000450,30
19,17,3510000300-3510000450,27
19,18,3510000300-3510000450,28
19,19,3510000300-3510000450,39
19,20,3510000300-3510000450,42
19,21,3510000300-3510000450,43
19,22,3510000300-3510000450,49
19,23,3510000300-3510000450,51
19,0,3510000450-3510000400,46
19,1,3510000450-3510000400,47
19,2,3510000450-3510000400,48
19,3,3510000450-3510000400,47
19,4,3510000450-3510000400,46
19,5,3510000450-3510000400,45
19,6,3510000450-3510000400,45
19,7,3510000450-3510000400,40
19,8,3510000450-3510000400,32
19,9,3510000450-3510000400,38
19,10,3510000450-3510000400,40
19,11,3510000450-3510000400,39
19,12,3510000450-3510000400,39
19,13,3510000450-3510000400,39
19,14,3510000450-3510000400,0
19,15,3510000450-3510000400,32
19,16,3510000450-3510000400,30
19,17,3510000450-3510000400,27
19,18,3510000450-3510000400,28
19,19,3510000450-3510000400,39
19,20,3510000450-3510000400,42
19,21,3510000450-3510000400,43
19,22,3510000450-3510000400,49
19,23,3510000450-3510000400,51
19,0,3510000400-3510000500,46
19,1,3510000400-3510000500,47
19,2,3510000400-3510000500,48
19,3,3510000400-3510000500,47
19,4,3510000400-3510000500,46
19,5,3510000400-3510000500,45
19,6,3510000400-3510000500,45
19,7,3510000400-3510000500,40
19,8,3510000400-3510000500,32
19,9,3510000400-3510000500,38
19,10,3510000400-3510000500,40
19,11,3510000400-3510000500,39
19,12,3510000400-3510000500,39
19,13,3510000400-3510000500,39
19,14,3510000400-3510000500,0
19,15,3510000400-3510000500,32
19,16,3510000400-3510000500,30
19,17,3510000400-3510000500,27
19,18,3510000400-3510000500,28
19,19,3510000400-3510000500,39
19,20,3510000400-3510000500,42
19,21,3510000400-3510000500,43
19,22,3510000400-3510000500,49
19,23,3510000400-3510000500,51
20,0,3510000300-3510000450,47
20,1,3510000300-3510000450,47
20,2,3510000300-3510000450,49
20,3,3510000300-3510000450,50
20,4,3510000300-3510000450,49
20,5,3510000300-3510000450,51
20,6,3510000300-3510000450,48
20,7,3510000300-3510000450,43
20,8,3510000300-3510000450,40
20,9,3510000300-3510000450,39
20,10,3510000300-3510000450,39
20,11,3510000300-3510000450,34
20,12,3510000300-3510000450,31
20,13,3510000300-3510000450,32
20,14,3510000300-3510000450,0
20,15,3510000300-3510000450,36
20,16,3510000300-3510000450,33
20,17,3510000300-3510000450,35
20,18,3510000300-3510000450,38
20,19,3510000300-3510000450,41
20,20,3510000300-3510000450,41
20,21,3510000300-3510000450,45
20,22,3510000300-3510000450,50
20,23,3510000300-3510000450,48
20,0,3510000450-3510000400,47
20,1,3510000450-3510000400,47
20,2,3510000450-3510000400,49
20,3,3510000450-3510000400,50
20,4,3510000450-3510000400,49
20,5,3510000450-3510000400,51
20,6,3510000450-3510000400,48
20,7,3510000450-3510000400,43
20,8,3510000450-3510000400,40
20,9,3510000450-3510000400,39
20,10,3510000450-3510000400,39
20,11,3510000450-3510000400,34
20,12,3510000450-3510000400,31
20,13,3510000450-3510000400,32
20,14,3510000450-3510000400,0
20,15,3510000450-3510000400,36
20,16,3510000450-3510000400,33
20,17,3510000450-3510000400,35
20,18,3510000450-3510000400,38
20,19,3510000450-3510000400,41
20,20,3510000450-3510000400,41
20,21,3510000450-3510000400,45
20,22,3510000450-3510000400,50
20,23,3510000450-3510000400,48
20,0,3510000400-3510000500,47
20,1,3510000400-3510000500,47
20,2,3510000400-3510000500,49
20,3,3510000400-3510000500,50
20,4,3510000400-3510000500,49
20,5,3510000400-3510000500,51
20,6,3510000400-3510000500,48
20,7,3510000400-3510000500,43
20,8,3510000400-3510000500,40
20,9,3510000400-3510000500,39
20,10,3510000400-3510000500,39
20,11,3510000400-3510000500,34
20,12,3510000400-3510000500,31
20,13,3510000400-3510000500,32
20,14,3510000400-3510000500,0
20,15,3510000400-3510000500,36
20,16,3510000400-3510000500,33
20,17,3510000400-3510000500,35
20,18,3510000400-3510000500,38
20,19,3510000400-3510000500,41
20,20,3510000400-3510000500,41
20,21,3510000400-3510000500,45
20,22,3510000400-3510000500,50
20,23,3510000400-3510000500,48
21,0,3510000300-3510000450,51
21,1,3510000300-3510000450,52
21,2,3510000300-3510000450,47
21,3,3510000300-3510000450,41
21,4,3510000300-3510000450,44
21,5,3510000300-3510000450,46
21,6,3510000300-3510000450,43
21,7,3510000300-3510000450,46
21,8,3510000300-3510000450,46
21,9,3510000300-3510000450,43
21,10,3510000300-3510000450,42
21,11,3510000300-3510000450,40
21,12,3510000300-3510000450,38
21,13,3510000300-3510000450,38
21,14,3510000300-3510000450,0
21,15,3510000300-3510000450,37
21,16,3510000300-3510000450,34
21,17,3510000300-3510000450,37
21,18,3510000300-3510000450,38
21,19,3510000300-3510000450,41
21,20,3510000300-3510000450,40
21,21,3510000300-3510000450,44
21,22,3510000300-3510000450,51
21,23,3510000300-3510000450,53
21,0,3510000450-3510000400,51
21,1,3510000450-3510000400,52
21,2,3510000450-3510000400,47
21,3,3510000450-3510000400,41
21,4,3510000450-3510000400,44
21,5,3510000450-3510000400,46
21,6,3510000450-3510000400,43
21,7,3510000450-3510000400,46
21,8,3510000450-3510000400,46
21,9,3510000450-3510000400,43
21,10,3510000450-3510000400,42
21,11,3510000450-3510000400,40
21,12,3510000450-3510000400,38
21,13,3510000450-3510000400,38
21,14,3510000450-3510000400,0
21,15,3510000450-3510000400,37
21,16,3510000450-3510000400,34
21,17,3510000450-3510000400,37
21,18,3510000450-3510000400,38
21,19,3510000450-3510000400,41
21,20,3510000450-3510000400,40
21,21,3510000450-3510000400,44
21,22,3510000450-3510000400,51
21,23,3510000450-3510000400,53
21,0,3510000400-3510000500,51
21,1,3510000400-3510000500,52
21,2,3510000400-3510000500,47
21,3,3510000400-3510000500,41
21,4,3510000400-3510000500,44
21,5,3510000400-3510000500,46
21,6,3510000400-3510000500,43
21,7,3510000400-3510000500,46
21,8,3510000400-3510000500,46
21,9,3510000400-3510000500,43
21,10,3510000400-3510000500,42
21,11,3510000400-3510000500,40
21,12,3510000400-3510000500,38
21,13,3510000400-3510000500,38
21,14,3510000400-3510000500,0
21,15,3510000400-3510000500,37
21,16,3510000400-3510000500,34
21,17,3510000400-3510000500,37
21,18,3510000400-3510000500,38
21,19,3510000400-3510000500,41
21,20,3510000400-3510000500,40
21,21,3510000400-3510000500,44
21,22,3510000400-3510000500,51
21,23,3510000400-3510000500,53
22,0,3510000300-3510000450,48
22,1,3510000300-3510000450,47
22,2,3510000300-3510000450,47
22,3,3510000300-3510000450,49
22,4,3510000300-3510000450,46
22,5,3510000300-3510000450,45
22,6,3510000300-3510000450,46
22,7,3510000300-3510000450,41
22,8,3510000300-3510000450,31
22,9,3510000300-3510000450,38
22,10,3510000300-3510000450,40
22,11,3510000300-3510000450,39
22,12,3510000300-3510000450,37
22,13,3510000300-3510000450,39
22,14,3510000300-3510000450,0
22,15,3510000300-3510000450,35
22,16,3510000300-3510000450,32
22,17,3510000300-3510000450,19
22,18,3510000300-3510000450,22
22,19,3510000300-3510000450,38
22,20,3510000300-3510000450,42
22,21,3510000300-3510000450,45
22,22,3510000300-3510000450,51
22,23,3510000300-3510000450,53
22,0,3510000450-3510000400,48
22,1,3510000450-3510000400,47
22,2,3510000450-3510000400,47
22,3,3510000450-3510000400,49
22,4,3510000450-3510000400,46
22,5,3510000450-3510000400,45
22,6,3510000450-3510000400,46
22,7,3510000450-3510000400,41
22,8,3510000450-3510000400,31
22,9,3510000450-3510000400,38
22,10,3510000450-3510000400,40
22,11,3510000450-3510000400,39
22,12,3510000450-3510000400,37
22,13,3510000450-3510000400,39
22,14,3510000450-3510000400,0
22,15,3510000450-3510000400,35
22,16,3510000450-3510000400,32
22,17,3510000450-3510000400,19
22,18,3510000450-3510000400,22
22,19,3510000450-3510000400,38
22,20,3510000450-3510000400,42
22,21,3510000450-3510000400,45
22,22,3510000450-3510000400,51
22,23,3510000450-3510000400,53
22,0,3510000400-3510000500,48
22,1,3510000400-3510000500,47
22,2,3510000400-3510000500,47
22,3,3510000400-3510000500,49
22,4,3510000400-3510000500,46
22,5,3510000400-3510000500,45
22,6,3510000400-3510000500,46
22,7,3510000400-3510000500,41
22,8,3510000400-3510000500,31
22,9,3510000400-3510000500,38
22,10,3510000400-3510000500,40
22,11,3510000400-3510000500,39
22,12,3510000400-3510000500,37
22,13,3510000400-3510000500,39
22,14,3510000400-3510000500,0
22,15,3510000400-3510000500,35
22,16,3510000400-3510000500,32
22,17,3510000400-3510000500,19
22,18,3510000400-3510000500,22
22,19,3510000400-3510000500,38
22,20,3510000400-3510000500,42
22,21,3510000400-3510000500,45
22,22,3510000400-3510000500,51
22,23,3510000400-3510000500,53
23,0,3510000300-3510000450,49
23,1,3510000300-3510000450,48
23,2,3510000300-3510000450,48
23,3,3510000300-3510000450,49
23,4,3510000300-3510000450,51
23,5,3510000300-3510000450,52
23,6,3510000300-3510000450,46
23,7,3510000300-3510000450,38
23,8,3510000300-3510000450,27
23,9,3510000300-3510000450,39
23,10,3510000300-3510000450,38
23,11,3510000300-3510000450,40
23,12,3510000300-3510000450,39
23,13,3510000300-3510000450,39
23,14,3510000300-3510000450,0
23,15,3510000300-3510000450,36
23,16,3510000300-3510000450,32
23,17,3510000300-3510000450,28
23,18,3510000300-3510000450,27
23,19,3510000300-3510000450,39
23,20,3510000300-3510000450,42
23,21,3510000300-3510000450,42
23,22,3510000300-3510000450,48
23,23,3510000300-3510000450,53
23,0,3510000450-3510000400,49
23,1,3510000450-3510000400,48
23,2,3510000450-3510000400,48
23,3,3510000450-3510000400,49
23,4,3510000450-3510000400,51
23,5,3510000450-3510000400,52
23,6,3510000450-3510000400,46
23,7,3510000450-3510000400,38
23,8,3510000450-3510000400,27
23,9,3510000450-3510000400,39
23,10,3510000450-3510000400,38
23,11,3510000450-3510000400,40
23,12,3510000450-3510000400,39
23,13,3510000450-3510000400,39
23,14,3510000450-3510000400,0
23,15,3510000450-3510000400,36
23,16,3510000450-3510000400,32
23,17,3510000450-3510000400,28
23,18,3510000450-3510000400,27
23,19,3510000450-3510000400,39
23,20,3510000450-3510000400,42
23,21,3510000450-3510000400,42
23,22,3510000450-3510000400,48
23,23,3510000450-3510000400,53
23,0,3510000400-3510000500,49
23,1,3510000400-3510000500,48
23,2,3510000400-3510000500,48
23,3,3510000400-3510000500,49
23,4,3510000400-3510000500,51
23,5,3510000400-3510000500,52
23,6,3510000400-3510000500,46
23,7,3510000400-3510000500,38
23,8,3510000400-3510000500,27
23,9,3510000400-3510000500,39
23,10,3510000400-3510000500,38
23,11,3510000400-3510000500,40
23,12,3510000400-3510000500,39
23,13,3510000400-3510000500,39
23,14,3510000400-3510000500,0
23,15,3510000400-3510000500,36
23,16,3510000400-3510000500,32
23,17,3510000400-3510000500,28
23,18,3510000400-3510000500,27
23,19,3510000400-3510000500,39
23,20,3510000400-3510000500,42
23,21,3510000400-3510000500,42
23,22,3510000400-3510000500,48
23,23,3510000400-3510000500,53
24,0,3510000300-3510000450,52
24,1,3510000300-3510000450,52
24,2,3510000300-3510000450,46
24,3,3510000300-3510000450,46
24,4,3510000300-3510000450,48
24,5,3510000300-3510000450,49
24,6,3510000300-3510000450,48
24,7,3510000300-3510000450,44
24,8,3510000300-3510000450,35
24,9,3510000300-3510000450,37
24,10,3510000300-3510000450,40
24,11,3510000300-3510000450,37
24,12,3510000300-3510000450,37
24,13,3510000300-3510000450,37
24,14,3510000300-3510000450,0
24,15,3510000300-3510000450,37
24,16,3510000300-3510000450,34
24,17,3510000300-3510000450,33
24,18,3510000300-3510000450,33
24,19,3510000300-3510000450,39
24,20,3510000300-3510000450,40
24,21,3510000300-3510000450,41
24,22,3510000300-3510000450,47
24,23,3510000300-3510000450,50
24,0,3510000450-3510000400,52
24,1,3510000450-3510000400,52
24,2,3510000450-3510000400,46
24,3,3510000450-3510000400,46
24,4,3510000450-3510000400,48
24,5,3510000450-3510000400,49
24,6,3510000450-3510000400,48
24,7,3510000450-3510000400,44
24,8,3510000450-3510000400,35
24,9,3510000450-3510000400,37
24,10,3510000450-3510000400,40
24,11,3510000450-3510000400,37
24,12,3510000450-3510000400,37
24,13,3510000450-3510000400,37
24,14,3510000450-3510000400,0
24,15,3510000450-3510000400,37
24,16,3510000450-3510000400,34
24,17,3510000450-3510000400,33
24,18,3510000450-3510000400,33
24,19,3510000450-3510000400,39
24,20,3510000450-3510000400,40
24,21,3510000450-3510000400,41
24,22,3510000450-3510000400,47
24,23,3510000450-3510000400,50
24,0,3510000400-3510000500,52
24,1,3510000400-3510000500,52
24,2,3510000400-3510000500,46
24,3,3510000400-3510000500,46
24,4,3510000400-3510000500,48
24,5,3510000400-3510000500,49
24,6,3510000400-3510000500,48
24,7,3510000400-3510000500,44
24,8,3510000400-3510000500,35
24,9,3510000400-3510000500,37
24,10,3510000400-3510000500,40
24,11,3510000400-3510000500,37
24,12,3510000400-3510000500,37
24,13,3510000400-3510000500,37
24,14,3510000400-3510000500,0
24,15,3510000400-3510000500,37
24,16,3510000400-3510000500,34
24,17,3510000400-3510000500,33
24,18,3510000400-3510000500,33
24,19,3510000400-3510000500,39
24,20,3510000400-3510000500,40
24,21,3510000400-3510000500,41
24,22,3510000400-3510000500,47
24,23,3510000400-3510000500,50
25,0,3510000300-3510000450,51
25,1,3510000300-3510000450,50
25,2,3510000300-3510000450,50
25,3,3510000300-3510000450,53
25,4,3510000300-3510000450,45
25,5,3510000300-3510000450,47
25,6,3510000300-3510000450,46
25,7,3510000300-3510000450,40
25,8,3510000300-3510000450,29
25,9,3510000300-3510000450,39
25,10,3510000300-3510000450,40
25,11,3510000300-3510000450,39
25,12,3510000300-3510000450,38
25,13,3510000300-3510000450,39
25,14,3510000300-3510000450,0
25,15,3510000300-3510000450,33
25,16,3510000300-3510000450,33
25,17,3510000300-3510000450,31
25,18,3510000300-3510000450,29
25,19,3510000300-3510000450,41
