date,time,road,speed,max_speed,speed_ratio
28,4,3510021800-3510021500,35,50,0.7
28,5,3510021800-3510021500,35,50,0.7
28,6,3510021800-3510021500,29,50,0.58
28,7,3510021800-3510021500,25,50,0.5
28,8,3510021800-3510021500,27,50,0.54
28,9,3510021800-3510021500,30,50,0.6
28,10,3510021800-3510021500,30,50,0.6
28,11,3510021800-3510021500,30,50,0.6
28,12,3510021800-3510021500,28,50,0.56
28,13,3510021800-3510021500,25,50,0.5
28,14,3510021800-3510021500,0,50,0.0
28,15,3510021800-3510021500,24,50,0.48
28,16,3510021800-3510021500,26,50,0.52
28,17,3510021800-3510021500,29,50,0.58
28,18,3510021800-3510021500,27,50,0.54
28,19,3510021800-3510021500,26,50,0.52
28,20,3510021800-3510021500,30,50,0.6
28,21,3510021800-3510021500,29,50,0.58
28,22,3510021800-3510021500,29,50,0.58
28,23,3510021800-3510021500,35,50,0.7
28,0,3510021500-3510021250,37,50,0.74
28,1,3510021500-3510021250,36,50,0.72
28,2,3510021500-3510021250,36,50,0.72
28,3,3510021500-3510021250,29,50,0.58
28,4,3510021500-3510021250,28,50,0.56
28,5,3510021500-3510021250,32,50,0.64
28,6,3510021500-3510021250,32,50,0.64
28,7,3510021500-3510021250,28,50,0.56
28,8,3510021500-3510021250,32,50,0.64
28,9,3510021500-3510021250,34,50,0.68
28,10,3510021500-3510021250,35,50,0.7
28,11,3510021500-3510021250,31,50,0.62
28,12,3510021500-3510021250,27,50,0.54
28,13,3510021500-3510021250,28,50,0.56
28,14,3510021500-3510021250,0,50,0.0
28,15,3510021500-3510021250,26,50,0.52
28,16,3510021500-3510021250,28,50,0.56
28,17,3510021500-3510021250,26,50,0.52
28,18,3510021500-3510021250,23,50,0.46
28,19,3510021500-3510021250,25,50,0.5
28,20,3510021500-3510021250,35,50,0.7
28,21,3510021500-3510021250,36,50,0.72
28,22,3510021500-3510021250,39,50,0.78
28,23,3510021500-3510021250,40,50,0.8
28,0,3510021250-3510021200,37,50,0.74
28,1,3510021250-3510021200,36,50,0.72
28,2,3510021250-3510021200,36,50,0.72
28,3,3510021250-3510021200,29,50,0.58
28,4,3510021250-3510021200,28,50,0.56
28,5,3510021250-3510021200,32,50,0.64
28,6,3510021250-3510021200,32,50,0.64
28,7,3510021250-3510021200,28,50,0.56
28,8,3510021250-3510021200,32,50,0.64
28,9,3510021250-3510021200,34,50,0.68
28,10,3510021250-3510021200,35,50,0.7
28,11,3510021250-3510021200,31,50,0.62
28,12,3510021250-3510021200,27,50,0.54
28,13,3510021250-3510021200,28,50,0.56
28,14,3510021250-3510021200,0,50,0.0
28,15,3510021250-3510021200,26,50,0.52
28,16,3510021250-3510021200,28,50,0.56
28,17,3510021250-3510021200,26,50,0.52
28,18,3510021250-3510021200,23,50,0.46
28,19,3510021250-3510021200,25,50,0.5
28,20,3510021250-3510021200,35,50,0.7
28,21,3510021250-3510021200,36,50,0.72
28,22,3510021250-3510021200,39,50,0.78
28,23,3510021250-3510021200,40,50,0.8
28,0,3510021200-3500060850,36,50,0.72
28,1,3510021200-3500060850,32,50,0.64
28,2,3510021200-3500060850,32,50,0.64
28,3,3510021200-3500060850,32,50,0.64
28,4,3510021200-3500060850,36,50,0.72
28,5,3510021200-3500060850,35,50,0.7
28,6,3510021200-3500060850,33,50,0.66
28,7,3510021200-3500060850,30,50,0.6
28,8,3510021200-3500060850,31,50,0.62
28,9,3510021200-3500060850,29,50,0.58
28,10,3510021200-3500060850,28,50,0.56
28,11,3510021200-3500060850,28,50,0.56
28,12,3510021200-3500060850,26,50,0.52
28,13,3510021200-3500060850,24,50,0.48
28,14,3510021200-3500060850,0,50,0.0
28,15,3510021200-3500060850,20,50,0.4
28,16,3510021200-3500060850,19,50,0.38
28,17,3510021200-3500060850,22,50,0.44
28,18,3510021200-3500060850,24,50,0.48
28,19,3510021200-3500060850,24,50,0.48
28,20,3510021200-3500060850,25,50,0.5
28,21,3510021200-3500060850,27,50,0.54
28,22,3510021200-3500060850,32,50,0.64
28,23,3510021200-3500060850,33,50,0.66
28,0,3500060850-3500060800,36,50,0.72
28,1,3500060850-3500060800,32,50,0.64
28,2,3500060850-3500060800,32,50,0.64
28,3,3500060850-3500060800,32,50,0.64
28,4,3500060850-3500060800,36,50,0.72
28,5,3500060850-3500060800,35,50,0.7
28,6,3500060850-3500060800,33,50,0.66
28,7,3500060850-3500060800,30,50,0.6
28,8,3500060850-3500060800,31,50,0.62
28,9,3500060850-3500060800,29,50,0.58
28,10,3500060850-3500060800,28,50,0.56
28,11,3500060850-3500060800,28,50,0.56
28,12,3500060850-3500060800,26,50,0.52
28,13,3500060850-3500060800,24,50,0.48
28,14,3500060850-3500060800,0,50,0.0
28,15,3500060850-3500060800,20,50,0.4
28,16,3500060850-3500060800,19,50,0.38
28,17,3500060850-3500060800,22,50,0.44
28,18,3500060850-3500060800,24,50,0.48
28,19,3500060850-3500060800,24,50,0.48
28,20,3500060850-3500060800,25,50,0.5
28,21,3500060850-3500060800,27,50,0.54
28,22,3500060850-3500060800,32,50,0.64
28,23,3500060850-3500060800,33,50,0.66
28,0,3500060800-3500060860,36,50,0.72
28,1,3500060800-3500060860,32,50,0.64
28,2,3500060800-3500060860,32,50,0.64
28,3,3500060800-3500060860,32,50,0.64
28,4,3500060800-3500060860,36,50,0.72
28,5,3500060800-3500060860,35,50,0.7
28,6,3500060800-3500060860,33,50,0.66
28,7,3500060800-3500060860,30,50,0.6
28,8,3500060800-3500060860,31,50,0.62
28,9,3500060800-3500060860,29,50,0.58
28,10,3500060800-3500060860,28,50,0.56
28,11,3500060800-3500060860,28,50,0.56
28,12,3500060800-3500060860,26,50,0.52
28,13,3500060800-3500060860,24,50,0.48
28,14,3500060800-3500060860,0,50,0.0
28,15,3500060800-3500060860,20,50,0.4
28,16,3500060800-3500060860,19,50,0.38
28,17,3500060800-3500060860,22,50,0.44
28,18,3500060800-3500060860,24,50,0.48
28,19,3500060800-3500060860,24,50,0.48
28,20,3500060800-3500060860,25,50,0.5
28,21,3500060800-3500060860,27,50,0.54
28,22,3500060800-3500060860,32,50,0.64
28,23,3500060800-3500060860,33,50,0.66
28,0,3500060860-3500058900,36,50,0.72
28,1,3500060860-3500058900,32,50,0.64
28,2,3500060860-3500058900,32,50,0.64
28,3,3500060860-3500058900,32,50,0.64
28,4,3500060860-3500058900,36,50,0.72
28,5,3500060860-3500058900,35,50,0.7
28,6,3500060860-3500058900,33,50,0.66
28,7,3500060860-3500058900,30,50,0.6
28,8,3500060860-3500058900,31,50,0.62
28,9,3500060860-3500058900,29,50,0.58
28,10,3500060860-3500058900,28,50,0.56
28,11,3500060860-3500058900,28,50,0.56
28,12,3500060860-3500058900,26,50,0.52
28,13,3500060860-3500058900,24,50,0.48
28,14,3500060860-3500058900,0,50,0.0
28,15,3500060860-3500058900,20,50,0.4
28,16,3500060860-3500058900,19,50,0.38
28,17,3500060860-3500058900,22,50,0.44
28,18,3500060860-3500058900,24,50,0.48
28,19,3500060860-3500058900,24,50,0.48
28,20,3500060860-3500058900,25,50,0.5
28,21,3500060860-3500058900,27,50,0.54
28,22,3500060860-3500058900,32,50,0.64
28,23,3500060860-3500058900,33,50,0.66
28,0,3500058900-3500007100,36,50,0.72
28,1,3500058900-3500007100,32,50,0.64
28,2,3500058900-3500007100,32,50,0.64
28,3,3500058900-3500007100,32,50,0.64
28,4,3500058900-3500007100,36,50,0.72
28,5,3500058900-3500007100,35,50,0.7
28,6,3500058900-3500007100,33,50,0.66
28,7,3500058900-3500007100,30,50,0.6
28,8,3500058900-3500007100,31,50,0.62
28,9,3500058900-3500007100,29,50,0.58
28,10,3500058900-3500007100,28,50,0.56
28,11,3500058900-3500007100,28,50,0.56
28,12,3500058900-3500007100,26,50,0.52
28,13,3500058900-3500007100,24,50,0.48
28,14,3500058900-3500007100,0,50,0.0
28,15,3500058900-3500007100,20,50,0.4
28,16,3500058900-3500007100,19,50,0.38
28,17,3500058900-3500007100,22,50,0.44
28,18,3500058900-3500007100,24,50,0.48
28,19,3500058900-3500007100,24,50,0.48
28,20,3500058900-3500007100,25,50,0.5
28,21,3500058900-3500007100,27,50,0.54
28,22,3500058900-3500007100,32,50,0.64
28,23,3500058900-3500007100,33,50,0.66
28,0,3500007100-3500302300,29,60,0.48
28,1,3500007100-3500302300,29,60,0.48
28,2,3500007100-3500302300,28,60,0.47
28,3,3500007100-3500302300,28,60,0.47
28,4,3500007100-3500302300,34,60,0.57
28,5,3500007100-3500302300,36,60,0.6
28,6,3500007100-3500302300,37,60,0.62
28,7,3500007100-3500302300,23,60,0.38
28,8,3500007100-3500302300,27,60,0.45
28,9,3500007100-3500302300,33,60,0.55
28,10,3500007100-3500302300,28,60,0.47
28,11,3500007100-3500302300,28,60,0.47
28,12,3500007100-3500302300,28,60,0.47
28,13,3500007100-3500302300,20,60,0.33
28,14,3500007100-3500302300,0,60,0.0
28,15,3500007100-3500302300,27,60,0.45
28,16,3500007100-3500302300,28,60,0.47
28,17,3500007100-3500302300,29,60,0.48
28,18,3500007100-3500302300,30,60,0.5
28,19,3500007100-3500302300,30,60,0.5
28,20,3500007100-3500302300,30,60,0.5
28,21,3500007100-3500302300,31,60,0.52
28,22,3500007100-3500302300,30,60,0.5
28,23,3500007100-3500302300,33,60,0.55
28,0,3500302300-3500051802,29,60,0.48
28,1,3500302300-3500051802,29,60,0.48
28,2,3500302300-3500051802,28,60,0.47
28,3,3500302300-3500051802,28,60,0.47
28,4,3500302300-3500051802,34,60,0.57
28,5,3500302300-3500051802,36,60,0.6
28,6,3500302300-3500051802,37,60,0.62
28,7,3500302300-3500051802,23,60,0.38
28,8,3500302300-3500051802,27,60,0.45
28,9,3500302300-3500051802,33,60,0.55
28,10,3500302300-3500051802,28,60,0.47
28,11,3500302300-3500051802,28,60,0.47
28,12,3500302300-3500051802,28,60,0.47
28,13,3500302300-3500051802,20,60,0.33
28,14,3500302300-3500051802,0,60,0.0
28,15,3500302300-3500051802,27,60,0.45
28,16,3500302300-3500051802,28,60,0.47
28,17,3500302300-3500051802,29,60,0.48
28,18,3500302300-3500051802,30,60,0.5
28,19,3500302300-3500051802,30,60,0.5
28,20,3500302300-3500051802,30,60,0.5
28,21,3500302300-3500051802,31,60,0.52
28,22,3500302300-3500051802,30,60,0.5
28,23,3500302300-3500051802,33,60,0.55
29,0,3500051802-3500302300,29,60,0.48
29,1,3500051802-3500302300,34,60,0.57
29,2,3500051802-3500302300,29,60,0.48
29,3,3500051802-3500302300,33,60,0.55
29,4,3500051802-3500302300,33,60,0.55
29,5,3500051802-3500302300,35,60,0.58
29,6,3500051802-3500302300,32,60,0.53
29,7,3500051802-3500302300,32,60,0.53
29,8,3500051802-3500302300,33,60,0.55
29,9,3500051802-3500302300,33,60,0.55
29,10,3500051802-3500302300,33,60,0.55
29,11,3500051802-3500302300,32,60,0.53
29,12,3500051802-3500302300,34,60,0.57
29,13,3500051802-3500302300,34,60,0.57
29,14,3500051802-3500302300,0,60,0.0
29,15,3500051802-3500302300,34,60,0.57
29,16,3500051802-3500302300,35,60,0.58
29,17,3500051802-3500302300,29,60,0.48
29,18,3500051802-3500302300,25,60,0.42
29,19,3500051802-3500302300,27,60,0.45
29,20,3500051802-3500302300,28,60,0.47
29,21,3500051802-3500302300,25,60,0.42
29,22,3500051802-3500302300,27,60,0.45
29,23,3500051802-3500302300,33,60,0.55
29,0,3500302300-3500007100,29,60,0.48
29,1,3500302300-3500007100,34,60,0.57
29,2,3500302300-3500007100,29,60,0.48
29,3,3500302300-3500007100,33,60,0.55
29,4,3500302300-3500007100,33,60,0.55
29,5,3500302300-3500007100,35,60,0.58
29,6,3500302300-3500007100,32,60,0.53
29,7,3500302300-3500007100,32,60,0.53
29,8,3500302300-3500007100,33,60,0.55
29,9,3500302300-3500007100,33,60,0.55
29,10,3500302300-3500007100,33,60,0.55
29,11,3500302300-3500007100,32,60,0.53
29,12,3500302300-3500007100,34,60,0.57
29,13,3500302300-3500007100,34,60,0.57
29,14,3500302300-3500007100,0,60,0.0
29,15,3500302300-3500007100,34,60,0.57
29,16,3500302300-3500007100,35,60,0.58
29,17,3500302300-3500007100,29,60,0.48
29,18,3500302300-3500007100,25,60,0.42
29,19,3500302300-3500007100,27,60,0.45
29,20,3500302300-3500007100,28,60,0.47
29,21,3500302300-3500007100,25,60,0.42
29,22,3500302300-3500007100,27,60,0.45
29,23,3500302300-3500007100,33,60,0.55
29,0,3500007100-3500058900,27,50,0.54
29,1,3500007100-3500058900,28,50,0.56
29,2,3500007100-3500058900,29,50,0.58
29,3,3500007100-3500058900,29,50,0.58
29,4,3500007100-3500058900,29,50,0.58
29,5,3500007100-3500058900,27,50,0.54
29,6,3500007100-3500058900,26,50,0.52
29,7,3500007100-3500058900,24,50,0.48
29,8,3500007100-3500058900,21,50,0.42
29,9,3500007100-3500058900,17,50,0.34
29,10,3500007100-3500058900,16,50,0.32
29,11,3500007100-3500058900,19,50,0.38
29,12,3500007100-3500058900,18,50,0.36
29,13,3500007100-3500058900,18,50,0.36
29,14,3500007100-3500058900,0,50,0.0
29,15,3500007100-3500058900,19,50,0.38
29,16,3500007100-3500058900,16,50,0.32
29,17,3500007100-3500058900,16,50,0.32
29,18,3500007100-3500058900,18,50,0.36
29,19,3500007100-3500058900,21,50,0.42
29,20,3500007100-3500058900,22,50,0.44
29,21,3500007100-3500058900,24,50,0.48
29,22,3500007100-3500058900,27,50,0.54
29,23,3500007100-3500058900,28,50,0.56
29,0,3500058900-3500060860,27,50,0.54
29,1,3500058900-3500060860,28,50,0.56
29,2,3500058900-3500060860,29,50,0.58
29,3,3500058900-3500060860,29,50,0.58
29,4,3500058900-3500060860,29,50,0.58
29,5,3500058900-3500060860,27,50,0.54
29,6,3500058900-3500060860,26,50,0.52
29,7,3500058900-3500060860,24,50,0.48
29,8,3500058900-3500060860,21,50,0.42
29,9,3500058900-3500060860,17,50,0.34
29,10,3500058900-3500060860,16,50,0.32
29,11,3500058900-3500060860,19,50,0.38
29,12,3500058900-3500060860,18,50,0.36
29,13,3500058900-3500060860,18,50,0.36
29,14,3500058900-3500060860,0,50,0.0
29,15,3500058900-3500060860,19,50,0.38
29,16,3500058900-3500060860,16,50,0.32
29,17,3500058900-3500060860,16,50,0.32
29,18,3500058900-3500060860,18,50,0.36
29,19,3500058900-3500060860,21,50,0.42
29,20,3500058900-3500060860,22,50,0.44
29,21,3500058900-3500060860,24,50,0.48
29,22,3500058900-3500060860,27,50,0.54
29,23,3500058900-3500060860,28,50,0.56
29,0,3500060860-3500060800,27,50,0.54
29,1,3500060860-3500060800,28,50,0.56
29,2,3500060860-3500060800,29,50,0.58
29,3,3500060860-3500060800,29,50,0.58
29,4,3500060860-3500060800,29,50,0.58
29,5,3500060860-3500060800,27,50,0.54
29,6,3500060860-3500060800,26,50,0.52
29,7,3500060860-3500060800,24,50,0.48
29,8,3500060860-3500060800,21,50,0.42
29,9,3500060860-3500060800,17,50,0.34
29,10,3500060860-3500060800,16,50,0.32
29,11,3500060860-3500060800,19,50,0.38
29,12,3500060860-3500060800,18,50,0.36
29,13,3500060860-3500060800,18,50,0.36
29,14,3500060860-3500060800,0,50,0.0
29,15,3500060860-3500060800,19,50,0.38
29,16,3500060860-3500060800,16,50,0.32
29,17,3500060860-3500060800,16,50,0.32
29,18,3500060860-3500060800,18,50,0.36
29,19,3500060860-3500060800,21,50,0.42
29,20,3500060860-3500060800,22,50,0.44
29,21,3500060860-3500060800,24,50,0.48
29,22,3500060860-3500060800,27,50,0.54
29,23,3500060860-3500060800,28,50,0.56
29,0,3500060800-3500060850,27,50,0.54
29,1,3500060800-3500060850,28,50,0.56
29,2,3500060800-3500060850,29,50,0.58
29,3,3500060800-3500060850,29,50,0.58
29,4,3500060800-3500060850,29,50,0.58
29,5,3500060800-3500060850,27,50,0.54
29,6,3500060800-3500060850,26,50,0.52
29,7,3500060800-3500060850,24,50,0.48
29,8,3500060800-3500060850,21,50,0.42
29,9,3500060800-3500060850,17,50,0.34
29,10,3500060800-3500060850,16,50,0.32
29,11,3500060800-3500060850,19,50,0.38
29,12,3500060800-3500060850,18,50,0.36
29,13,3500060800-3500060850,18,50,0.36
29,14,3500060800-3500060850,0,50,0.0
29,15,3500060800-3500060850,19,50,0.38
29,16,3500060800-3500060850,16,50,0.32
29,17,3500060800-3500060850,16,50,0.32
29,18,3500060800-3500060850,18,50,0.36
29,19,3500060800-3500060850,21,50,0.42
29,20,3500060800-3500060850,22,50,0.44
29,21,3500060800-3500060850,24,50,0.48
29,22,3500060800-3500060850,27,50,0.54
29,23,3500060800-3500060850,28,50,0.56
29,0,3500060850-3510021200,27,50,0.54
29,1,3500060850-3510021200,28,50,0.56
29,2,3500060850-3510021200,29,50,0.58
29,3,3500060850-3510021200,29,50,0.58
29,4,3500060850-3510021200,29,50,0.58
29,5,3500060850-3510021200,27,50,0.54
29,6,3500060850-3510021200,26,50,0.52
29,7,3500060850-3510021200,24,50,0.48
29,8,3500060850-3510021200,21,50,0.42
29,9,3500060850-3510021200,17,50,0.34
29,10,3500060850-3510021200,16,50,0.32
29,11,3500060850-3510021200,19,50,0.38
29,12,3500060850-3510021200,18,50,0.36
29,13,3500060850-3510021200,18,50,0.36
29,14,3500060850-3510021200,0,50,0.0
29,15,3500060850-3510021200,19,50,0.38
29,16,3500060850-3510021200,16,50,0.32
29,17,3500060850-3510021200,16,50,0.32
29,18,3500060850-3510021200,18,50,0.36
29,19,3500060850-3510021200,21,50,0.42
29,20,3500060850-3510021200,22,50,0.44
29,21,3500060850-3510021200,24,50,0.48
29,22,3500060850-3510021200,27,50,0.54
29,23,3500060850-3510021200,28,50,0.56
29,0,3510021200-3510021250,26,50,0.52
29,1,3510021200-3510021250,32,50,0.64
29,2,3510021200-3510021250,36,50,0.72
29,3,3510021200-3510021250,36,50,0.72
29,4,3510021200-3510021250,37,50,0.74
29,5,3510021200-3510021250,35,50,0.7
29,6,3510021200-3510021250,28,50,0.56
29,7,3510021200-3510021250,22,50,0.44
29,8,3510021200-3510021250,26,50,0.52
29,9,3510021200-3510021250,26,50,0.52
29,10,3510021200-3510021250,23,50,0.46
29,11,3510021200-3510021250,21,50,0.42
29,12,3510021200-3510021250,20,50,0.4
29,13,3510021200-3510021250,19,50,0.38
29,14,3510021200-3510021250,0,50,0.0
29,15,3510021200-3510021250,16,50,0.32
29,16,3510021200-3510021250,17,50,0.34
29,17,3510021200-3510021250,18,50,0.36
29,18,3510021200-3510021250,16,50,0.32
29,19,3510021200-3510021250,17,50,0.34
29,20,3510021200-3510021250,18,50,0.36
29,21,3510021200-3510021250,21,50,0.42
29,22,3510021200-3510021250,26,50,0.52
29,23,3510021200-3510021250,25,50,0.5
29,0,3510021250-3510021500,26,50,0.52
29,1,3510021250-3510021500,32,50,0.64
29,2,3510021250-3510021500,36,50,0.72
29,3,3510021250-3510021500,36,50,0.72
29,4,3510021250-3510021500,37,50,0.74
29,5,3510021250-3510021500,35,50,0.7
29,6,3510021250-3510021500,28,50,0.56
29,7,3510021250-3510021500,22,50,0.44
29,8,3510021250-3510021500,26,50,0.52
29,9,3510021250-3510021500,26,50,0.52
29,10,3510021250-3510021500,23,50,0.46
29,11,3510021250-3510021500,21,50,0.42
29,12,3510021250-3510021500,20,50,0.4
29,13,3510021250-3510021500,19,50,0.38
29,14,3510021250-3510021500,0,50,0.0
29,15,3510021250-3510021500,16,50,0.32
29,16,3510021250-3510021500,17,50,0.34
29,17,3510021250-3510021500,18,50,0.36
29,18,3510021250-3510021500,16,50,0.32
29,19,3510021250-3510021500,17,50,0.34
29,20,3510021250-3510021500,18,50,0.36
29,21,3510021250-3510021500,21,50,0.42
29,22,3510021250-3510021500,26,50,0.52
29,23,3510021250-3510021500,25,50,0.5
29,0,3510021500-3510021800,39,50,0.78
29,1,3510021500-3510021800,39,50,0.78
29,2,3510021500-3510021800,39,50,0.78
29,3,3510021500-3510021800,39,50,0.78
29,4,3510021500-3510021800,38,50,0.76
29,5,3510021500-3510021800,36,50,0.72
29,6,3510021500-3510021800,32,50,0.64
29,7,3510021500-3510021800,26,50,0.52
29,8,3510021500-3510021800,22,50,0.44
29,9,3510021500-3510021800,21,50,0.42
29,10,3510021500-3510021800,21,50,0.42
29,11,3510021500-3510021800,19,50,0.38
29,12,3510021500-3510021800,13,50,0.26
29,13,3510021500-3510021800,19,50,0.38
29,14,3510021500-3510021800,0,50,0.0
29,15,3510021500-3510021800,20,50,0.4
29,16,3510021500-3510021800,22,50,0.44
29,17,3510021500-3510021800,18,50,0.36
29,18,3510021500-3510021800,20,50,0.4
29,19,3510021500-3510021800,22,50,0.44
29,20,3510021500-3510021800,23,50,0.46
29,21,3510021500-3510021800,28,50,0.56
29,22,3510021500-3510021800,35,50,0.7
29,23,3510021500-3510021800,36,50,0.72
29,0,3510021800-3510021500,39,50,0.78
29,1,3510021800-3510021500,39,50,0.78
29,2,3510021800-3510021500,39,50,0.78
29,3,3510021800-3510021500,40,50,0.8
29,4,3510021800-3510021500,39,50,0.78
29,5,3510021800-3510021500,38,50,0.76
29,6,3510021800-3510021500,36,50,0.72
29,7,3510021800-3510021500,36,50,0.72
29,8,3510021800-3510021500,30,50,0.6
29,9,3510021800-3510021500,24,50,0.48
29,10,3510021800-3510021500,19,50,0.38
29,11,3510021800-3510021500,19,50,0.38
29,12,3510021800-3510021500,19,50,0.38
29,13,3510021800-3510021500,20,50,0.4
29,14,3510021800-3510021500,0,50,0.0
29,15,3510021800-3510021500,19,50,0.38
29,16,3510021800-3510021500,19,50,0.38
29,17,3510021800-3510021500,21,50,0.42
29,18,3510021800-3510021500,19,50,0.38
29,19,3510021800-3510021500,18,50,0.36
29,20,3510021800-3510021500,21,50,0.42
29,21,3510021800-3510021500,26,50,0.52
29,22,3510021800-3510021500,30,50,0.6
29,23,3510021800-3510021500,33,50,0.66
29,0,3510021500-3510021250,43,50,0.86
29,1,3510021500-3510021250,45,50,0.9
29,2,3510021500-3510021250,46,50,0.92
29,3,3510021500-3510021250,45,50,0.9
29,4,3510021500-3510021250,46,50,0.92
29,5,3510021500-3510021250,44,50,0.88
29,6,3510021500-3510021250,44,50,0.88
29,7,3510021500-3510021250,44,50,0.88
29,8,3510021500-3510021250,37,50,0.74
29,9,3510021500-3510021250,31,50,0.62
29,10,3510021500-3510021250,25,50,0.5
29,11,3510021500-3510021250,22,50,0.44
29,12,3510021500-3510021250,20,50,0.4
29,13,3510021500-3510021250,24,50,0.48
29,14,3510021500-3510021250,0,50,0.0
29,15,3510021500-3510021250,27,50,0.54
29,16,3510021500-3510021250,22,50,0.44
29,17,3510021500-3510021250,23,50,0.46
29,18,3510021500-3510021250,24,50,0.48
29,19,3510021500-3510021250,25,50,0.5
29,20,3510021500-3510021250,25,50,0.5
29,21,3510021500-3510021250,30,50,0.6
29,22,3510021500-3510021250,32,50,0.64
29,23,3510021500-3510021250,30,50,0.6
29,0,3510021250-3510021200,43,50,0.86
29,1,3510021250-3510021200,45,50,0.9
29,2,3510021250-3510021200,46,50,0.92
29,3,3510021250-3510021200,45,50,0.9
29,4,3510021250-3510021200,46,50,0.92
29,5,3510021250-3510021200,44,50,0.88
29,6,3510021250-3510021200,44,50,0.88
29,7,3510021250-3510021200,44,50,0.88
29,8,3510021250-3510021200,37,50,0.74
29,9,3510021250-3510021200,31,50,0.62
29,10,3510021250-3510021200,25,50,0.5
29,11,3510021250-3510021200,22,50,0.44
29,12,3510021250-3510021200,20,50,0.4
29,13,3510021250-3510021200,24,50,0.48
29,14,3510021250-3510021200,0,50,0.0
29,15,3510021250-3510021200,27,50,0.54
